gram,TF,DF,TF_IDF
也表,17,16,3.893823427
表態,32,29,3.726359754
撐盤,129,93,3.052716428
盤在,23,22,3.796371273
動下,50,41,3.608776187
達能,14,13,3.940150184
合晶,49,40,3.625893927
錸德,58,50,3.456793355
綠能,30,24,3.888254157
能等,12,11,3.96808626
上半,98,70,3.304645739
體股,16,15,3.909638148
日成,16,16,3.847859479
比重,49,44,3.514539488
拉升,31,30,3.669169002
體類,29,26,3.779545413
昂寶,16,16,3.847859479
欣銓,28,26,3.756153522
世芯,23,22,3.796371273
景碩,16,13,4.046619591
力成,36,31,3.728408124
揚智,16,11,4.206529967
晶光,85,78,3.098689836
光罩,22,18,3.969481653
威盛,16,16,3.847859479
小漲,108,75,3.260373724
漲以,28,21,3.983137349
上國,23,23,3.750777751
金元,83,77,3.104109634
京城,18,18,3.821796512
永豐,83,63,3.358507802
山金,96,84,3.058612659
金開,38,38,3.534546304
開發,131,108,2.856835588
彰銀,36,30,3.764810994
金國,87,76,3.142534539
國票,20,19,3.845306688
票金,16,16,3.847859479
體而,13,13,3.881061218
更大,22,20,3.862298269
跌多,38,36,3.59512245
股指,197,155,2.502298664
數早,11,11,3.895967357
盤也,22,19,3.914479002
也一,16,16,3.847859479
一舉,22,22,3.765339105
低後,22,20,3.862298269
後續,125,101,2.928302867
向下,47,43,3.517574333
下探,66,62,3.263582673
元國,16,16,3.847859479
股反,45,40,3.576046822
一日,53,44,3.559062178
前一,46,35,3.743330681
日美,23,23,3.750777751
點盤,96,95,2.899227203
中再,17,14,4.023171502
光大,13,12,3.954546342
金持,14,13,3.940150184
股仍,61,54,3.391094353
成為,165,122,2.778354893
難有,17,17,3.835098074
主因,30,28,3.722418841
股又,12,12,3.889516992
破底,39,29,3.85415602
金與,20,18,3.899337394
政府,135,83,3.226746833
四大,77,71,3.17115458
後指,19,19,3.808080068
點一,24,23,3.780132169
向上,88,72,3.216980432
量億,50,42,3.580530295
元外,51,45,3.510811998
股幾,14,13,3.940150184
幾乎,37,32,3.710352236
食品,108,85,3.0954839
品股,28,25,3.797836795
題材,185,131,2.720268118
力抗,17,15,3.956340063
統一,176,140,2.60857973
率先,19,19,3.808080068
高一,17,17,3.835098074
多數,48,40,3.613824432
為盤,22,22,3.765339105
油電,52,45,3.521746992
通訊,33,25,3.90857672
勢收,28,24,3.84122189
日上,35,31,3.710563974
前大,20,17,3.956457204
為友,18,17,3.877780458
電成,19,14,4.110301052
額前,18,18,3.821796512
電大,127,109,2.832069449
光可,19,19,3.808080068
成聯,32,32,3.619259631
科中,40,37,3.595203788
電台,181,146,2.558987468
成績,19,13,4.183642015
合併,102,51,3.737606642
元年,47,27,4.057617846
稅後,57,28,4.141307361
淨利,60,29,4.132443606
利億,16,14,3.975680688
元元,17,13,4.094957795
續第,24,18,4.033518345
跌為,19,18,3.861587699
為元,60,39,3.774988304
年第,91,60,3.467187077
季合,28,25,3.797836795
毛利,125,61,3.606499956
大增,26,24,3.790702672
百分,42,24,4.117626433
為年,19,16,3.978151694
季以,20,19,3.845306688
單季,38,28,3.876691562
創台,22,22,3.765339105
股新,15,14,3.925123887
元聯,36,36,3.562399777
數大,59,51,3.442250313
創下,83,67,3.280468429
衛戰,25,20,3.953837888
元小,23,15,4.189200822
的現,17,13,4.094957795
股利,29,28,3.700293913
將不,13,12,3.954546342
元成,16,16,3.847859479
性的,18,17,3.877780458
的高,24,22,3.826082517
高現,13,13,3.881061218
吸引,36,33,3.65899877
資金,260,164,2.510121028
金轉,19,19,3.808080068
價漲,64,55,3.394116812
漲為,22,21,3.812663975
元台,104,89,3.018504739
股日,28,23,3.886453704
選後,25,18,4.063561605
登場,42,37,3.624480534
選前,15,12,4.070806211
提款,16,13,4.046619591
股金,17,17,3.835098074
壓抑,68,52,3.494960123
勢加,23,23,3.750777751
上美,40,37,3.595203788
依舊,49,40,3.625893927
得台,12,12,3.889516992
電中,74,67,3.224450931
公布,215,155,2.531140322
年全,43,35,3.702155393
全年,71,45,3.697127449
年年,37,31,3.745763332
年來,88,74,3.181943376
暫時,26,19,4.03572017
數仍,29,26,3.779545413
仍有,84,71,3.212669824
跌深,115,71,3.362541888
深反,76,53,3.530730423
彈台,17,17,3.835098074
盤走,21,21,3.779779763
國內,78,57,3.453169193
生產,40,27,3.951264369
數據,82,67,3.274552461
年以,56,48,3.486451548
首次,16,14,3.975680688
至時,13,13,3.881061218
小跌,126,90,3.086838031
萎縮,44,39,3.591958118
到億,41,36,3.641110794
中漲,12,12,3.889516992
漲跌,135,106,2.894218448
互見,88,76,3.147840752
見台,25,23,3.808288108
日月,205,176,2.332683628
跌聯,33,33,3.604909593
元漲,62,35,3.925571211
漲金,15,15,3.859921178
跌國,12,12,3.889516992
下整,20,20,3.794048035
消化,20,17,3.956457204
昨天,56,43,3.617740135
壓盤,15,15,3.859921178
中表,18,15,4.000371799
天台,15,15,3.859921178
約在,19,17,3.91815453
股能,15,14,3.925123887
日均,102,60,3.52525641
之上,188,129,2.747961372
上可,27,25,3.773325077
偏多,74,58,3.404199143
下開,16,16,3.847859479
追價,29,25,3.821488274
價意,17,16,3.893823427
不高,21,19,3.880716636
高加,12,12,3.889516992
上大,18,18,3.821796512
消息,110,92,2.999086538
探點,31,30,3.669169002
到台,16,16,3.847859479
電可,22,22,3.765339105
科大,41,39,3.550284924
光上,14,14,3.871077733
上銀,59,54,3.373467836
走高,127,99,2.961781451
值縮,29,29,3.66276705
日漲,30,23,3.934039794
光台,64,60,3.288075309
電聯,113,96,2.954178458
勢整,29,27,3.739185685
智邦,58,52,3.409722948
強彈,49,37,3.716979305
散熱,11,11,3.895967357
受惠,160,127,2.710922556
三星,50,31,3.936490962
正式,49,47,3.437478333
超眾,22,16,4.089302482
搶進,14,13,3.940150184
昨日,236,126,2.865312893
漲勢,55,44,3.580078402
康友,22,19,3.914479002
逾成,21,21,3.779779763
領頭,20,19,3.845306688
持穩,43,35,3.702155393
金新,63,55,3.385844425
袂走,19,18,3.861587699
晶片,178,68,3.631917869
報導,214,119,2.911883148
日將,19,15,4.042022249
舉行,51,47,3.459678603
上法,11,11,3.895967357
聚焦,47,43,3.517574333
挑戰,65,49,3.543375265
轉盈,17,12,4.172492897
價跳,15,14,3.925123887
空漲,16,15,3.909638148
漲停,235,155,2.56048113
停鎖,22,22,3.765339105
敲進,22,18,3.969481653
放量,21,20,3.828985962
商機,25,24,3.76396601
估年,14,13,3.940150184
兩位,16,13,4.046619591
位數,21,18,3.93524489
價衝,12,11,3.96808626
衝上,29,26,3.779545413
新產,21,21,3.779779763
產品,169,88,3.245301256
成長,381,179,2.49599306
可期,35,26,3.904901123
期在,27,23,3.861370041
盤進,23,22,3.796371273
承接,17,16,3.893823427
接下,41,35,3.673076784
兩日,16,16,3.847859479
順利,29,27,3.739185685
站回,39,32,3.743382877
元關,39,35,3.642543653
息面,38,35,3.6266847
華為,68,25,4.395877354
新機,48,39,3.64330571
訂單,88,65,3.34777182
將成,27,24,3.816430158
彩晶,97,79,3.142832388
日買,20,17,3.956457204
漲半,17,14,4.023171502
生技,186,115,2.907185074
電機,58,52,3.409722948
遊戲,26,24,3.790702672
短多,37,29,3.820147946
放大,53,47,3.481024801
大為,52,18,4.602553386
為美,40,31,3.795146157
美中,113,64,3.491798885
不足,66,56,3.388216841
在新,17,14,4.023171502
蜜月,19,15,4.042022249
下短,12,12,3.889516992
多空,62,57,3.334123631
審慎,23,22,3.796371273
期內,30,26,3.802144204
基本,131,104,2.907928962
不確,58,53,3.386862418
確定,67,60,3.311386606
定性,33,32,3.638566917
性因,20,15,4.081535816
新任,13,12,3.954546342
上任,22,19,3.914479002
尤其,68,56,3.40379672
兩岸,45,18,4.49614772
關係,73,40,3.859237268
都是,42,37,3.624480534
是外,12,12,3.889516992
關注,66,57,3.36654349
概與,41,41,3.493537219
第一,232,179,2.345828162
一季,75,42,3.814137963
仍將,19,18,3.861587699
處於,27,25,3.773325077
二季,56,32,3.970383438
季新,16,15,3.909638148
於本,11,11,3.895967357
本波,14,12,4.014754115
回檔,113,87,3.084703608
展開,47,43,3.517574333
下半,106,79,3.18337995
半年,342,173,2.515631461
廠商,54,34,3.875623995
回補,37,31,3.745763332
庫存,68,34,4.017627206
長期,66,59,3.324314741
期仍,17,16,3.893823427
看好,110,85,3.103615864
聯網,46,34,3.776852479
產業,215,124,2.854086977
熄火,34,27,3.844086024
在亞,15,13,3.995160695
下盤,18,18,3.821796512
度下,75,59,3.389771097
投顧,135,91,3.101648366
股三,54,45,3.542999874
大指,133,113,2.801467842
港股,29,26,3.779545413
近點,44,39,3.591958118
韓股,45,39,3.605219913
跌約,33,28,3.784620443
上證,35,32,3.67548564
勢台,37,37,3.548422634
天收,21,19,3.880716636
為新,85,80,3.06647975
普遍,92,76,3.168479201
不多,13,11,4.034429219
電下,21,20,3.828985962
跌收,55,28,4.117996924
元鴻,26,26,3.706753112
光下,13,13,3.881061218
幅約,107,33,4.336150167
科下,12,12,3.889516992
網通,64,52,3.462473521
通股,32,20,4.130610801
仲琦,13,12,3.954546342
天股,17,14,4.023171502
停元,14,14,3.871077733
金跌,22,15,4.1549576
幅近,19,13,4.183642015
證券,149,99,3.027989228
現仍,15,15,3.859921178
仍要,14,12,4.014754115
股就,13,12,3.954546342
布第,13,13,3.881061218
季財,61,49,3.50862881
僅有,13,13,3.881061218
營業,51,23,4.300027218
費用,30,16,4.324453557
續增,14,12,4.014754115
本業,16,13,4.046619591
獲利,243,141,2.71071475
季減,39,24,4.067107215
年減,74,26,4.403996265
元創,52,43,3.57537192
科第,23,15,4.189200822
收為,22,14,4.225144134
季增,45,23,4.213699104
增年,15,12,4.070806211
元與,11,11,3.895967357
與年,11,11,3.895967357
同期,91,53,3.626606559
報要,16,16,3.847859479
要聞,17,17,3.835098074
史上,28,18,4.146966723
上新,19,16,3.978151694
設計,113,81,3.179453558
頭廠,15,15,3.859921178
廠聯,13,11,4.034429219
年獲,32,27,3.804105164
最高,168,147,2.523999223
第四,75,46,3.700548486
展望,143,115,2.805661268
事長,73,47,3.658696244
年首,30,25,3.844337851
收季,17,13,4.094957795
率約,14,12,4.014754115
預料,34,32,3.657297779
長動,18,17,3.877780458
動能,64,58,3.329391418
年成,27,24,3.816430158
止穩,30,23,3.934039794
一年,23,17,4.060822818
年度,44,24,4.149339011
元的,53,43,3.58626195
的好,13,13,3.881061218
上仍,26,24,3.790702672
符合,27,23,3.861370041
期不,16,13,4.046619591
過去,39,32,3.743382877
兩大,29,27,3.739185685
最強,36,29,3.802448093
強大,15,15,3.859921178
大的,50,46,3.473897927
力拚,13,12,3.954546342
更加,13,13,3.881061218
策略,61,46,3.585053382
高的,39,37,3.58001173
仍在,29,27,3.739185685
中以,28,28,3.677392516
以中,23,22,3.796371273
中低,19,17,3.91815453
高階,27,23,3.861370041
發展,118,80,3.215608353
方向,41,37,3.610020696
不變,45,35,3.729911781
系列,16,11,4.206529967
智慧,195,84,3.374254292
提升,48,31,3.910633272
製程,31,25,3.866438125
上演,21,20,3.828985962
各項,21,17,3.992890695
接單,12,12,3.889516992
先前,62,53,3.422360377
媒體,72,58,3.390081313
將會,28,23,3.886453704
奈米,48,25,4.161119347
直接,50,36,3.761217672
憂心,15,14,3.925123887
進展,15,14,3.925123887
預計,72,55,3.455986556
本季,21,21,3.779779763
推出,49,34,3.815770857
年上,34,30,3.728251901
示今,25,22,3.854580712
不再,22,19,3.914479002
的出,13,13,3.881061218
家庭,17,13,4.094957795
時報,112,78,3.225411297
年出,11,11,3.895967357
估的,18,15,4.000371799
的成,27,24,3.816430158
出買,24,13,4.369911583
走疲,27,24,3.816430158
行動,38,32,3.727084888
處理,45,30,3.907535841
競爭,51,39,3.679081816
加劇,38,35,3.6266847
續受,20,19,3.845306688
日報,88,50,3.683276046
財測,21,16,4.054032265
示警,19,14,4.110301052
高通,37,27,3.899850118
估計,39,29,3.85415602
機出,20,13,4.224540013
明年,138,79,3.303939693
年的,58,44,3.610211493
僅剩,14,14,3.871077733
及年,17,15,3.956340063
貨的,12,11,3.96808626
另一,29,27,3.739185685
減至,37,21,4.180155133
至創,14,14,3.871077733
創年,69,44,3.708743502
來最,61,41,3.724247385
最大,143,96,3.053123568
幅高,14,14,3.871077733
高度,12,11,3.96808626
復甦,27,22,3.908307896
金收,56,22,4.417588649
情況,53,45,3.532473689
研發,31,20,4.10787602
皆有,15,14,3.925123887
威脅,13,13,3.881061218
時間,93,69,3.298069494
間日,12,12,3.889516992
午點,14,13,3.940150184
報台,15,14,3.925123887
幣元,37,13,4.715049767
元盤,40,40,3.507102546
跌至,35,33,3.641486812
元為,22,20,3.862298269
科日,50,48,3.42401177
激烈,15,14,3.925123887
季的,20,17,3.956457204
的元,19,16,3.978151694
元及,14,14,3.871077733
並不,67,61,3.291099389
構成,44,43,3.479865551
成要,41,41,3.493537219
要約,42,42,3.480077045
邀請,50,48,3.42401177
何不,41,41,3.493537219
種類,46,44,3.478693474
形式,41,41,3.493537219
建議,188,121,2.83899717
議及,45,44,3.466223231
及推,41,41,3.493537219
推薦,44,44,3.453472736
個人,51,49,3.410676397
獨立,47,45,3.464816277
思考,44,42,3.506879431
能力,55,54,3.336347576
自行,141,138,2.550863128
作出,44,43,3.479865551
決定,70,55,3.441188797
如因,41,41,3.493537219
損失,64,56,3.372157507
財經,55,54,3.336347576
者及,42,42,3.480077045
作者,41,41,3.493537219
股聯,45,34,3.763313411
科股,18,13,4.140532265
緩步,18,16,3.93715939
出盡,27,21,3.957429677
意味,33,28,3.784620443
季獲,22,21,3.812663975
季展,25,24,3.76396601
隱憂,12,11,3.96808626
後股,20,19,3.845306688
的整,19,19,3.808080068
低價,31,26,3.824001916
來的,59,48,3.515203906
的新,32,30,3.689475787
後在,25,24,3.76396601
在買,14,13,3.940150184
加持,33,27,3.824398525
持下,14,13,3.940150184
下股,20,20,3.794048035
步上,12,12,3.889516992
剩下,14,13,3.940150184
而今,14,13,3.940150184
期中,22,19,3.914479002
轉強,66,52,3.47896297
科的,18,13,4.140532265
於今,21,19,3.880716636
率將,18,16,3.93715939
體產,15,13,3.995160695
淡季,25,23,3.808288108
季不,15,14,3.925123887
陸續,57,50,3.447345076
轉向,38,35,3.6266847
獲得,35,31,3.710563974
業界,19,19,3.808080068
此舉,11,11,3.895967357
晚報,21,21,3.779779763
盪台,16,16,3.847859479
點開,70,65,3.234775036
盤日,50,48,3.42401177
日出,48,45,3.476672179
距離,19,16,3.978151694
封關,33,19,4.208749349
最後,53,47,3.481024801
後一,43,39,3.578391428
量較,17,14,4.023171502
較前,32,20,4.130610801
一天,21,17,3.992890695
季線,228,132,2.784748038
前二,30,16,4.324453557
合理,13,12,3.954546342
結束,34,33,3.623467192
高點,201,162,2.445563117
面的,22,21,3.812663975
釋出,38,35,3.6266847
出上,17,17,3.835098074
訊息,40,37,3.595203788
月份,75,50,3.596436271
工作,24,16,4.155272154
收可,14,13,3.940150184
能再,11,11,3.895967357
的利,27,24,3.816430158
價創,23,20,3.89412953
年新,76,61,3.35484533
低不,11,11,3.895967357
過今,12,12,3.889516992
漲元,17,15,3.956340063
不少,30,28,3.722418841
賣出,56,43,3.617740135
出的,27,25,3.773325077
的是,53,47,3.481024801
是最,20,16,4.017040882
近一,21,20,3.828985962
停損,14,13,3.940150184
融資,91,55,3.579004993
是一,25,24,3.76396601
主力,16,14,3.975680688
月底,33,26,3.865678017
資的,15,14,3.925123887
月初,22,18,3.969481653
盤大,28,27,3.716043584
已經,75,55,3.477429766
進入,124,98,2.965513736
光寶,50,45,3.499660454
光富,17,17,3.835098074
等大,30,30,3.648196304
型股,114,80,3.199930451
樣的,12,12,3.889516992
的走,21,18,3.93524489
暗示,52,31,3.96133436
下今,20,20,3.794048035
盤的,22,22,3.765339105
的機,21,18,3.93524489
機率,44,35,3.716191308
是美,19,19,3.808080068
美國,744,319,1.727058437
國的,36,22,4.109141296
沒有,68,56,3.40379672
經驗,11,11,3.895967357
率大,14,12,4.014754115
大投,25,23,3.808288108
過年,21,16,4.054032265
擔心,25,23,3.808288108
股票,377,124,3.062979075
都不,15,15,3.859921178
紡織,74,59,3.382897915
鋼鐵,153,114,2.843842992
考慮,15,15,3.859921178
熱門,42,34,3.720813611
深上,21,21,3.779779763
達中,16,15,3.909638148
金聯,49,46,3.462604835
電強,13,13,3.881061218
勢股,95,51,3.699248451
光群,11,11,3.895967357
國光,29,29,3.66276705
光光,15,15,3.859921178
智易,23,22,3.796371273
科上,15,15,3.859921178
上緯,17,16,3.893823427
計億,23,23,3.750777751
資億,46,45,3.45270539
單月,25,20,3.953837888
電日,25,24,3.76396601
業務,34,21,4.120382947
年底,87,67,3.303440265
高峰,29,27,3.739185685
內容,58,54,3.364429213
市與,41,41,3.493537219
理財,42,41,3.507530486
寶聯,48,48,3.40152041
聯合,64,60,3.288075309
收點,127,104,2.89536581
中最,106,100,2.873670589
數點,150,87,3.208990646
不含,120,120,2.681032204
盤時,73,71,3.145701915
家數,87,76,3.142534539
檔下,67,67,3.175951063
持平,103,96,2.915240795
前名,289,134,2.847532974
股依,199,72,3.604146119
次為,195,69,3.655322592
上証,129,85,3.174228576
電開,18,17,3.877780458
金群,14,14,3.871077733
創元,18,18,3.821796512
石油,54,41,3.653466885
業達,48,41,3.585071162
達成,35,34,3.608503028
為聯,13,13,3.881061218
科台,76,72,3.147419084
金鴻,20,20,3.794048035
金市,13,12,3.954546342
海中,52,50,3.397469495
化台,83,79,3.071601711
亞國,14,13,3.940150184
電外,21,21,3.779779763
行買,83,83,3.008984564
買賣,158,131,2.663222389
人同,34,22,4.069238501
市股,58,31,4.030503972
及新,12,12,3.889516992
新加,29,15,4.367768191
股同,37,35,3.610402792
股逢,12,11,3.96808626
殺盤,32,26,3.845165614
下指,47,44,3.490895518
破日,57,44,3.600343884
