gram,TF,DF,TF_IDF
量逾,26,25,5.428795525
逾億,106,92,5.088943983
元除,29,28,5.41421051
了台,35,34,5.379264882
中跌,71,64,5.245554934
跌逾,501,287,4.395523313
點跌,270,164,4.910519776
跌幅,1346,827,3.007628486
幅超,163,133,4.889147514
亞股,619,475,3.674981142
日股,513,416,3.809622507
股跌,385,273,4.337513369
跌而,37,33,5.46359064
而陸,11,11,5.316849281
陸股,602,408,3.912839029
股更,42,40,5.361536676
更是,194,181,4.564240449
場的,219,196,4.52181624
的壓,107,99,4.999325646
壓力,1023,762,3.063377787
上海,123,86,5.288109412
綜合,364,251,4.437985399
合指,58,49,5.404483644
數跌,143,124,4.898632661
港股,387,231,4.600526417
股有,290,250,4.320980139
有跌,21,21,5.396126996
資總,47,46,5.299185412
總監,49,49,5.261262732
關日,69,44,5.684683449
日最,205,171,4.679233875
最後,300,251,4.33332604
後一,290,251,4.314977335
一盤,90,79,5.164861363
被打,16,15,5.443784059
牽動,150,138,4.783302022
動市,59,53,5.32457287
恐慌,111,94,5.094171882
情緒,221,199,4.50509772
是因,81,74,5.167451687
為國,54,50,5.319815644
場不,54,54,5.228488783
在外,192,178,4.581824777
資是,18,18,5.391546398
是不,41,40,5.340146865
是要,60,47,5.483557769
要進,17,16,5.446295215
頭大,65,65,5.156069953
大預,28,26,5.45946256
本月,148,118,4.990091067
半月,35,28,5.593782953
必須,113,97,5.065489273
盤由,36,36,5.341677248
於美,186,174,4.594855877
年是,20,20,5.395646762
是年,55,54,5.243737485
年來,502,400,3.862991727
來首,103,97,4.998723395
首度,117,105,4.984955132
度收,82,76,5.143171906
上美,178,170,4.600853648
國宣,11,11,5.316849281
宣布,422,351,3.99004121
為今,151,144,4.728889647
反映,192,172,4.630718239
是美,61,57,5.264380399
股的,774,565,3.476008767
的資,127,110,4.980116977
金動,110,98,5.032553544
能減,28,28,5.380701554
期今,85,81,5.089655216
年美,41,39,5.368875428
普通,32,30,5.433149283
通通,28,28,5.380701554
排除,158,145,4.748551258
場期,38,38,5.330167453
待的,19,18,5.447681263
的一,137,130,4.805361565
一路,267,240,4.336942271
發會,18,16,5.506909275
變成,19,18,5.447681263
成一,20,18,5.50093612
一方,163,144,4.778292186
方面,2257,1368,2.219548708
提醒,120,108,4.965147488
烏地,24,20,5.581317542
拉伯,29,21,5.721859405
伊朗,39,28,5.697116891
斷交,16,13,5.580765502
的局,36,34,5.405133837
局勢,87,79,5.139120896
勢進,23,23,5.394624334
一步,457,399,3.824394222
惡化,37,35,5.397962545
價可,47,47,5.274227948
能反,17,16,5.446295215
反彈,2365,1221,2.445835928
彈不,30,29,5.408832103
除此,26,26,5.387660465
事件,174,145,4.810742068
件是,15,15,5.3745581
是今,95,91,5.023038224
天鵝,30,26,5.526308711
密切,74,73,5.114664962
注意,220,187,4.59272831
意後,23,21,5.487932756
續發,125,120,4.852028108
面來,372,356,3.907828127
看美,27,27,5.384375435
消費,385,263,4.395622567
費電,12,12,5.336701098
電子,3688,1899,1.677785597
展將,26,25,5.428795525
日至,36,30,5.544088465
至日,65,55,5.360148694
日在,329,302,4.100720969
在美,352,307,4.109644619
開展,25,22,5.523632255
無線,84,72,5.230309722
充電,92,79,5.18154931
技術,1528,1156,2.439157475
在經,48,45,5.342911455
過去,348,283,4.229094829
規格,78,66,5.282032909
制定,15,13,5.509797617
階段,347,307,4.102444932
後預,19,19,5.394173631
期在,123,120,4.841053305
在此,111,105,4.947809258
展中,20,19,5.446905415
宣示,14,14,5.364859185
示全,24,24,5.39284945
商用,27,21,5.649745343
用化,20,20,5.395646762
日大,398,359,3.926820228
大漲,3194,1543,2.060946498
漲超,247,177,4.742786808
凌通,12,12,5.336701098
迅杰,13,11,5.505808987
漲逾,1622,744,3.260012204
也有,372,329,4.030133862
有漲,61,58,5.243342418
漲幅,3602,1689,1.905927622
近期,1453,1019,2.654439489
虛擬,69,57,5.365533848
實境,52,41,5.521986298
實際,45,43,5.339443778
際上,24,23,5.43684386
上目,35,35,5.347237286
目前,1878,1256,2.337385129
有不,194,168,4.670664267
不到,167,153,4.709103705
到的,36,34,5.405133837
的可,149,131,4.850665738
支援,33,27,5.577373814
自行,397,384,3.820411406
採購,99,77,5.270588113
近萬,70,63,5.253680442
元的,241,215,4.44219421
的高,177,164,4.648075241
高效,26,19,5.716627523
效能,19,17,5.504248094
業者,344,235,4.508565307
暫時,123,113,4.921708488
沒有,320,261,4.308785415
有實,15,15,5.3745581
實質,84,67,5.321715949
業績,946,627,3.374123053
於全,55,50,5.335330698
全球,1326,833,2.989950025
能需,18,18,5.391546398
需求,880,672,3.228732632
在年,207,176,4.643686885
攀升,232,200,4.526188518
這股,12,11,5.415270365
股趨,26,26,5.387660465
勢今,76,72,5.152567818
年可,94,86,5.088255082
望延,84,81,5.08072546
延續,720,558,3.468818404
終端,33,32,5.391542205
端需,12,12,5.336701098
德國,172,140,4.852597806
義大,131,84,5.366800215
大利,246,182,4.699299908
利等,18,18,5.391546398
歐洲,387,252,4.464951983
能重,16,15,5.443784059
轉向,180,165,4.649926726
向美,29,27,5.453102282
國與,76,68,5.224079935
與亞,34,30,5.490251275
能相,17,15,5.508811852
茂矽,25,24,5.433017553
過半,38,34,5.454783073
半根,182,138,4.909778968
停板,392,292,4.241983523
晶漲,14,13,5.433931637
昇陽,45,43,5.339443778
科中,30,28,5.446583348
持平,346,324,4.018154689
平盤,892,617,3.380043218
盤上,416,362,3.934695295
上元,181,143,4.855821531
元大,1354,889,2.879785781
大投,147,130,4.852234893
月美,32,26,5.58883911
上演,128,121,4.856966609
並帶,44,43,5.319802644
動全,31,30,5.403245361
場表,32,29,5.470033249
現但,29,29,5.376683647
但由,61,59,5.222664079
面觀,344,308,4.093080327
和標,16,15,5.443784059
標普,282,186,4.748924014
普指,138,108,5.063022119
數為,123,76,5.453990532
下的,117,104,4.997706389
高檔,1010,735,3.121872799
周五,467,282,4.38727071
點美,129,124,4.829164365
股月,181,150,4.78820769
月的,202,165,4.721460845
的多,103,93,5.053824529
空方,216,177,4.661366306
方向,205,177,4.629633221
不明,67,63,5.218552651
明朗,74,68,5.203077317
前除,17,17,5.387569862
市強,22,22,5.395748613
強彈,267,225,4.432983008
數將,108,98,5.019367458
線之,520,375,3.983117123
之下,524,395,3.902754496
間盤,25,22,5.523632255
盤整,252,222,4.420325109
會較,34,34,5.352645999
較大,287,263,4.239216337
人作,17,15,5.508811852
作帳,235,152,4.93547827
拉高,239,214,4.444280755
的部,76,46,5.713101157
部分,1740,1099,2.565174319
能個,12,12,5.336701098
股宜,24,22,5.482794208
前進,50,47,5.327268605
旺季,670,472,3.71883481
季的,129,117,4.907662657
食品,515,444,3.706352004
品股,134,130,4.790630496
股第,99,93,5.024969322
季將,46,45,5.306079558
谷底,45,43,5.339443778
底翻,21,19,5.497063869
翻揚,154,129,4.893875676
揚的,55,52,5.28865317
的工,35,33,5.412248666
股以,331,290,4.165770204
及第,60,55,5.293907742
季淡,15,15,5.3745581
淡季,169,138,4.861307734
季不,95,86,5.096120319
不淡,79,68,5.254569608
的上,148,137,4.784535863
上市,1764,970,2.799043617
公司,1989,1126,2.555000553
都有,207,171,4.685191419
而出,35,35,5.347237286
是近,64,63,5.181815403
期可,49,47,5.309950498
以留,36,36,5.341677248
意的,122,118,4.858026877
的投,162,135,4.864275182
資方,21,19,5.497063869
解析,177,177,4.540471776
點年,26,25,5.428795525
日台,318,273,4.237063408
年最,84,79,5.112477073
日拉,52,45,5.41218193
拉尾,60,51,5.385010304
盤守,17,17,5.387569862
守住,182,151,4.78231715
住點,46,37,5.532442704
盤氣,13,13,5.352440986
氣勢,274,244,4.326489694
勢未,60,59,5.209203793
到年,102,94,5.032742506
日反,53,50,5.304010572
日美,140,122,4.906554814
股重,168,146,4.778490572
挫收,28,25,5.501145833
勢再,66,63,5.20649293
再現,43,40,5.38242315
局今,26,26,5.387660465
股多,271,242,4.332743364
多呈,30,30,5.372360811
現走,28,26,5.45946256
弱台,49,48,5.285353014
股一,93,91,5.00745042
一開,59,54,5.302079398
開盤,1166,933,2.749216855
盤就,55,49,5.359374432
就跳,14,14,5.364859185
跳空,598,444,3.771150585
空下,17,16,5.446295215
塑膠,212,191,4.540048983
膠類,63,50,5.450157245
類股,4318,1714,1.90928431
及金,165,145,4.77650058
等在,16,16,5.382005389
南亞,573,479,3.628790528
及國,69,67,5.166246792
補跌,21,17,5.609237928
跌下,39,33,5.512229122
股指,1113,731,3.16434262
數走,127,121,4.851642207
弱加,22,22,5.395748613
上水,23,23,5.394624334
水泥,612,418,3.880424267
電等,238,220,4.401336304
等電,80,80,5.059572837
股疲,24,23,5.43684386
疲弱,288,266,4.224027677
弱不,21,21,5.396126996
不振,46,45,5.306079558
累台,44,40,5.402829433
挫的,36,34,5.405133837
的原,75,70,5.177454125
中台,173,161,4.659831344
點日,157,143,4.763735275
日線,1068,675,3.289769565
線及,213,165,4.75435505
及月,145,126,4.886029332
線全,31,28,5.477894588
失守,286,238,4.387290934
破點,351,287,4.2119361
點所,46,44,5.332067641
獲法,32,28,5.508211651
力挺,180,166,4.641384423
股如,188,145,4.860635558
兆赫,25,21,5.572078763
力新,181,161,4.688084187
新等,38,37,5.360046178
逆勢,331,257,4.350437538
勢走,97,88,5.081784833
高宏,13,13,5.352440986
捷科,155,143,4.75543581
科及,33,32,5.391542205
超眾,75,46,5.701693394
讓台,78,73,5.155420118
幅縮,43,41,5.354182189
縮小,126,117,4.8915396
至點,1204,578,3.607214387
點分,111,107,4.922854424
分為,27,26,5.424226499
止加,12,12,5.336701098
股價,5307,2049,1.57985401
為點,776,608,3.353098519
點大,494,414,3.800523432
量為,181,146,4.826447635
為億,707,467,3.75932912
元指,198,175,4.624809925
點下,258,204,4.558889783
元今,352,326,4.017153536
日上,341,295,4.154841546
市各,36,35,5.372952219
各類,177,168,4.614083792
面收,84,83,5.049748355
以電,71,68,5.170484328
電機,210,185,4.580481769
最佳,159,119,5.027366201
跌其,71,70,5.134589473
次是,48,47,5.292275291
是資,24,24,5.39284945
資訊,192,155,4.77911278
服務,323,239,4.447968148
務類,34,27,5.606085398
觀光,310,231,4.476977622
股分,67,65,5.180194883
跌及,33,28,5.537595732
者為,54,53,5.250670055
股水,43,42,5.3266218
玻璃,151,120,4.980605003
股塑,17,17,5.387569862
跌就,32,32,5.362933126
看雖,11,11,5.316849281
日歐,13,13,5.352440986
市下,42,39,5.39038031
下挫,275,243,4.334615074
挫但,12,12,5.336701098
股僅,31,31,5.367767277
小跌,340,282,4.222462797
點以,552,468,3.650888053
以點,709,582,3.392381945
出由,48,48,5.267759685
於元,27,24,5.508745824
且外,47,45,5.324691436
尚未,228,199,4.523340382
歸隊,92,80,5.165358446
股量,117,110,4.922967389
能依,15,14,5.439760809
依舊,208,186,4.566983472
偏低,79,73,5.165282279
氣氛,345,306,4.104548876
濃厚,143,132,4.812958201
全場,69,62,5.261868068
於平,95,90,5.037327971
下狹,17,16,5.446295215
狹幅,254,211,4.499933176
盪不,27,26,5.424226499
等集,37,37,5.335982387
集團,1034,630,3.398583594
底作,103,80,5.250842878
帳股,17,12,5.724964686
盤拉,100,94,5.018356264
收盤,1697,1009,2.715549256
盤下,285,251,4.305564316
數收,908,617,3.386649518
收漲,946,551,3.597233929
以最,37,37,5.335982387
作收,1479,936,2.813216597
累計,524,335,4.168881162
一周,73,54,5.479024171
周下,15,15,5.3745581
點周,100,91,5.060615648
周線,386,259,4.42087597
線收,188,153,4.784270971
天台,116,89,5.198924284
股受,316,282,4.184450439
收低,236,168,4.79157226
低中,13,13,5.352440986
勢因,41,41,5.312127723
再起,88,81,5.115827394
僅剩,47,45,5.324691436
兩周,36,33,5.438276241
低後,125,119,4.863283161
低盤,76,72,5.152567818
中大,218,184,4.61072708
點回,47,47,5.274227948
測點,42,39,5.39038031
點台,329,311,4.0558646
股自,65,63,5.194249084
自月,147,130,4.852234893
後在,133,128,4.806680845
放假,46,32,5.700334234
在即,81,78,5.100955334
現觀,31,30,5.403245361
數未,32,32,5.362933126
未能,182,164,4.665388493
觸及,188,159,4.729573893
及半,77,69,5.216074008
壓回,144,115,5.006684971
且日,85,84,5.04338719
量創,32,30,5.433149283
下近,89,83,5.093110431
近年,317,254,4.345093083
線型,174,161,4.663433589
架構,287,254,4.291506537
季線,956,568,3.548836699
方的,93,82,5.141707601
的震,36,36,5.341677248
築底,61,48,5.472259643
格局,1116,818,2.967585365
日指,199,188,4.525219606
標高,19,17,5.504248094
過熱,175,165,4.63245067
修正,589,427,3.828497038
正但,13,13,5.352440986
但周,24,23,5.43684386
回穩,264,225,4.426634238
穩有,14,14,5.364859185
扭轉,78,74,5.138331137
偏空,153,123,4.955405865
頹勢,40,39,5.346839507
勢的,234,212,4.445941149
跡象,357,312,4.091816459
象但,20,20,5.395646762
股放,18,18,5.391546398
放量,244,213,4.463000155
量重,11,11,5.316849281
否守,14,13,5.433931637
近一,98,86,5.119228647
月在,12,12,5.336701098
點到,46,39,5.471564384
局仍,56,52,5.303755367
仍待,29,27,5.453102282
考量,386,362,3.899354591
年長,16,16,5.382005389
對照,24,22,5.482794208
選後,162,100,5.282583369
後的,180,164,4.658520959
的統,23,22,5.440217856
統計,895,773,2.994429811
計數,13,13,5.352440986
機上,19,19,5.394173631
攻機,13,12,5.42592611
率將,68,64,5.211060972
將大,39,38,5.353475483
大幅,564,481,3.615363505
幅提,29,27,5.453102282
提高,227,188,4.603646679
高在,148,140,4.754711726
前台,237,214,4.439479767
股恐,33,31,5.426268191
現空,100,90,5.075012297
空間,504,407,3.836898614
間下,13,13,5.352440986
若國,51,48,5.319487415
市未,37,37,5.335982387
未見,117,100,5.04996784
見重,13,13,5.352440986
重大,143,126,4.876706673
利空,528,444,3.717162786
空預,15,15,5.3745581
周台,71,59,5.346284082
股將,174,161,4.663433589
將在,356,317,4.065891781
下點,63,62,5.188638134
點整,162,153,4.689813449
整理,1728,1118,2.531811493
理由,52,48,5.336055823
於人,11,11,5.316849281
續貶,11,11,5.316849281
股近,220,198,4.509757401
期表,40,40,5.318228858
欠佳,28,27,5.419352621
外市,25,24,5.433017553
首季,175,135,4.915082006
季蘋,12,11,5.415270365
蘋果,1831,967,2.815449388
銷量,52,43,5.465806859
量將,54,50,5.319815644
首次,81,77,5.117254128
次出,13,13,5.352440986
現年,28,26,5.45946256
年衰,11,11,5.316849281
價走,285,233,4.417217303
勢續,25,25,5.390505034
打底,21,20,5.445333195
累大,38,36,5.390743599
盤漲,325,284,4.188254309
漲勢,804,595,3.403025708
勢短,43,43,5.299709951
短期,792,623,3.319472978
間台,15,15,5.3745581
以盤,34,33,5.385466565
待月,14,13,5.433931637
月外,69,53,5.455238601
回籠,137,126,4.847935668
後量,24,24,5.39284945
能回,45,40,5.422777109
回溫,255,226,4.400585079
啟動,248,219,4.431351985
動台,298,275,4.191921879
台新,235,196,4.563270296
新中,33,32,5.391542205
國通,23,23,5.394624334
成表,20,19,5.446905415
示近,62,62,5.175758272
期原,13,13,5.352440986
原油,332,221,4.582835165
及人,14,14,5.364859185
幣走,55,52,5.28865317
勢仍,215,179,4.642287534
仍為,212,166,4.742706924
交投,63,58,5.269717382
清淡,27,24,5.508745824
淡台,11,11,5.316849281
局未,30,28,5.446583348
未變,57,48,5.414390268
變預,15,15,5.3745581
估短,29,28,5.41421051
點至,415,360,3.942264188
點區,74,70,5.166956194
間整,66,59,5.286817614
點位,50,48,5.302590898
位置,184,163,4.680853123
有強,24,23,5.43684386
強力,95,90,5.037327971
力支,39,38,5.353475483
撐但,20,20,5.395646762
內資,289,218,4.524974354
資進,27,27,5.384375435
場意,22,22,5.395748613
意願,227,195,4.550363854
期指,299,228,4.476589513
突破,1017,730,3.136090967
點有,52,51,5.264546338
有難,15,13,5.509797617
難度,73,65,5.248470569
度不,56,53,5.28102091
期金,33,24,5.706202155
已逐,27,25,5.465640743
鈍化,98,86,5.119228647
化台,202,190,4.518943101
股不,181,166,4.64481501
不太,30,29,5.408832103
容易,79,65,5.311350222
崩跌,21,20,5.445333195
人也,47,47,5.274227948
也不,152,143,4.742783626
不需,33,31,5.426268191
股雖,67,66,5.161456371
領跌,81,77,5.117254128
跌大,28,27,5.419352621
能及,37,35,5.397962545
堅挺,19,18,5.447681263
線仍,147,141,4.740505365
仍以,126,118,4.88008018
局為,20,20,5.395646762
為主,467,405,3.810432393
前市,105,101,4.959559886
人仍,60,59,5.209203793
仍對,16,15,5.443784059
對蘋,25,23,5.477339651
保持,115,105,4.972789164
持觀,13,13,5.352440986
望不,33,33,5.357884881
跌勢,150,130,4.865676281
勢已,29,27,5.453102282
至跌,22,22,5.395748613
跌至,105,92,5.082019402
益比,217,139,5.014360245
低水,27,23,5.553685707
水準,440,372,3.918060926
要再,38,36,5.390743599
再大,19,18,5.447681263
不易,132,115,4.946781961
且蘋,15,15,5.3745581
底將,25,25,5.390505034
將發,48,46,5.317318155
發表,348,271,4.295737238
財報,1057,622,3.429006409
