,NewDate,post_time,title,content
145342,648,2018/8/24 15:11,《集中市場》傳產乏力，三大法人賣超31.2億元,美中貿易談判無重大突破，周四美股跌多漲少，台股今日跟進開低，傳產族群漲多拉回，且全台多縣市因大雨停班停課，使量能出現萎縮，盤面上以矽晶圓族群尤弱，拖累櫃買指數探低下殺1%，加權指數盤中亦跌破10800點，一度觸及10770.32點，被動元件族群有業績當靠山，國巨 (2327) 、奇力新 (2456) 、華新科 (2492) 及信昌電 (6173) 等突圍向上，加上尾盤權值股跌幅收斂，拉升指數重返10800點之上，終場加權指數下跌53.78點為10809.35點，終止日K連4紅，惟守住年線大關，成交值為962.46億元，周線翻紅上漲118.39點。今日外資(不含外資自營商)賣超22.7447億元，投信買超2.0473億元，自營商賣超10.5065億元，三大法人賣超31.20億元。<BR> 權值股普遍表現低迷，大立光 (3008) 收復4500元，台積電 (2330) 、鴻海 (2317) 小跌修正，面板雙虎友達 (2409) 、群創 (3481) 雙雙收黑，聯發科 (2454) 因OPPO發表兩款R17系列新機處理器全由高通拿下，今日聞訊走跌1.5%。被動元件股在業績加持下逆勢突圍，國巨 (2327) 、奇力新 (2456) 、華新科 (2492) 、信昌電 (6173) 等齊步走揚，大型股以跌深反彈的低位階股較有表現，仁寶 (2324) 、宏? (2353) 、英業達 (2356) 同步勁揚。傳產股面臨漲多拉回壓力，鋼鐵、塑化、紡織等在獲利回吐賣壓湧現下，中鋼 (2002) 、中鴻 (2014) 、新光鋼 (2031) 、遠東新 (1402) 、新纖 (1409) 、宏洲 (1413) 及台塑集團台塑 (1301) 、南亞 (1303) 、台化 (1326) 全數收低。金融股相對有撐，國泰金 (2882) 尾盤獲買盤拉抬收小紅。<BR> 5日RSI為50.16，10日RSI為46.80，9日K值為58.14，9日D值為43.16，20日乖離率為-0.77。國際消息面變數仍多，加上為期兩天的美中貿易談判未果，使台股在投資人信心不足，市場觀望氣氛仍偏濃影響下，權值股臉色普遍不佳，指數開高後隨即震盪翻黑，一度跌破10800點、5日線及年線等關卡，所幸尾盤跌幅收斂，終場得以守穩於三關卡之上，惟量能急凍，成交量僅962億元，連三日成交不到千億。分析師表示，官股券商仍積極低接進場護盤，加上美股迎來最長牛市行情加持，待市場消化貿易戰風波，台股回歸基本面的波段行情仍不必過份看淡。目前市場依舊仍期待美中貿易談判傳出利多，但目前並未出現突破性進展，由於台股和大陸關連性高，接下來若美中雙方握手言和，則台股有機會朝月線努力，選股方面，可留意低基期、產業進入旺季的傳產族群波段操作。(編輯整理：龍彩霖)
146381,649,2018/8/27 16:16,8/27上市外資及陸資賣超排行前20名,"單位：張<BR> 外 / 陸資 ( 不含外自 )<BR> 外資自營<BR> 外 / 陸資<BR> 代號<BR> 名稱<BR> 買進<BR> 賣出<BR> 買賣超<BR> 買進<BR> 賣出<BR> 買賣超<BR> 買賣超<BR> 00677U<BR> 富邦 VIX<BR> 60<BR> 10,002<BR> -9,942<BR> 0<BR> 0<BR> 0<BR> -9,942<BR> 2337<BR> 旺宏<BR> 5,479<BR> 8,794<BR> -3,315<BR> 0<BR> 0<BR> 0<BR> -3,315<BR> 2317<BR> 鴻海<BR> 7,755<BR> 11,007<BR> -3,253<BR> 0<BR> 0<BR> 0<BR> -3,253<BR> 3231<BR> 緯創<BR> 2,787<BR> 5,842<BR> -3,055<BR> 0<BR> 0<BR> 0<BR> -3,055<BR> 2891<BR> 中信金<BR> 4,257<BR> 6,907<BR> -2,650<BR> 0<BR> 0<BR> 0<BR> -2,650<BR> 6116<BR> 彩晶<BR> 669<BR> 2,733<BR> -2,064<BR> 0<BR> 0<BR> 0<BR> -2,064<BR> 2823<BR> 中壽<BR> 961<BR> 2,938<BR> -1,977<BR> 0<BR> 0<BR> 0<BR> -1,977<BR> 3702<BR> 大聯大<BR> 779<BR> 2,406<BR> -1,627<BR> 0<BR> 0<BR> 0<BR> -1,627<BR> 2383<BR> 台光電<BR> 589<BR> 2,018<BR> -1,429<BR> 0<BR> 0<BR> 0<BR> -1,429<BR> 2454<BR> 聯發科<BR> 974<BR> 2,328<BR> -1,354<BR> 0<BR> 0<BR> 0<BR> -1,354<BR> 2610<BR> 華航<BR> 1,457<BR> 2,560<BR> -1,103<BR> 0<BR> 0<BR> 0<BR> -1,103<BR> 2027<BR> 大成鋼<BR> 768<BR> 1,848<BR> -1,080<BR> 0<BR> 0<BR> 0<BR> -1,080<BR> 3037<BR> 欣興<BR> 840<BR> 1,900<BR> -1,060<BR> 0<BR> 0<BR> 0<BR> -1,060<BR> 2104<BR> 中 橡<BR> 807<BR> 1,851<BR> -1,044<BR> 0<BR> 0<BR> 0<BR> -1,044<BR> 00737<BR> 國泰 AI+Robo<BR> 2<BR> 993<BR> -991<BR> 0<BR> 0<BR> 0<BR> -991<BR> 2887<BR> 台新金<BR> 2,917<BR> 3,907<BR> -990<BR> 0<BR> 0<BR> 0<BR> -990<BR> 2105<BR> 正新<BR> 735<BR> 1,722<BR> -987<BR> 0<BR> 0<BR> 0<BR> -987<BR> 4938<BR> 和碩<BR> 1,024<BR> 1,888<BR> -864<BR> 0<BR> 0<BR> 0<BR> -864<BR> 00634R<BR> 富邦上 証 反 1<BR> 0<BR> 845<BR> -845<BR> 0<BR> 0<BR> 0<BR> -845<BR> 1262<BR> 綠悅 -KY<BR> 463<BR> 1,260<BR> -797<BR> 0<BR> 0<BR> 0<BR> -797<BR> 註：外資自營商表示外國證券商在臺分支機構證券自營商專戶。"
146599,650,2018/8/28 07:45,外資個股：週一(27日)外資買超╱賣超個股一覽表,"買超張數如下：<BR>代號 個 股 張 數<BR>00637L 元大滬深300正2 38,164<BR>1605 華 新 23,393<BR>00633L 富邦上証正2 10,486<BR>2409 友 達 8,195<BR>2881 富邦金 7,018<BR>2330 台積電 6,402<BR>2323 中 環 5,823<BR>1402 遠東新 4,980<BR>2408 南亞科 4,214<BR>2356 英業達 4,046<BR>2377 微 星 3,994<BR>00655L 國泰中國A50正2 3,758<BR>2890 永豐金 3,569<BR>1326 台 化 3,305<BR>1314 中石化 3,189<BR>3481 群 創 3,083<BR>1434 福 懋 3,045<BR>1101 台 泥 2,949<BR>1216 統 一 2,884<BR>0050 元大台灣50 2,872<BR>2888 新光金 2,850<BR>1409 新 纖 2,719<BR>4927 泰鼎-KY 2,412<BR>00636 國泰中國A50 2,263<BR>2801 彰 銀 2,201<BR>2458 義 隆 2,078<BR>1447 力 鵬 2,010<BR>8131 福懋科 1,992<BR>1312 國 喬 1,983<BR>1444 力 麗 1,968<BR>5871 中租-KY 1,928<BR>1904 正 隆 1,754<BR>1718 中 纖 1,743<BR>2448 晶 電 1,713<BR>5469 瀚宇博 1,632<BR>2884 玉山金 1,614<BR>2327 國 巨 1,542<BR>2883 開發金 1,477<BR>3026 禾伸堂 1,383<BR>6120 達 運 1,369<BR> 賣超張數如下：<BR>代號 個 股 張 數<BR>00677U 富邦VIX 9,942<BR>2337 旺 宏 3,314<BR>2317 鴻 海 3,252<BR>3231 緯 創 3,055<BR>2891 中信金 2,650<BR>6116 彩 晶 2,064<BR>2823 中 壽 1,977<BR>3702 大聯大 1,626<BR>2383 台光電 1,429<BR>2454 聯發科 1,354<BR>1439 中 和 1,222<BR>2610 華 航 1,103<BR>2027 大成鋼 1,079<BR>3037 欣 興 1,060<BR>2104 中 橡 1,044<BR>00737 國泰AI+Robo 991<BR>2887 台新金 990<BR>2105 正 新 987<BR>4938 和 碩 863<BR>00634R 富邦上証反1 845<BR>1262 綠悅-KY 797"
149797,653,2018/8/31 10:48,台股盤中─跌近百點月線恐翻黑 多方力守「萬一」關卡,市場傳美國總統川普預計在下周公眾聽證會後，隨即發起對中國加徵 2000 億美元關稅，美股壓回連帶亞股今 (31) 日均走弱，台股加權指數以下跌 56.49 點至 11037.26 點開出後，最低一度跌至 11001.42 點，盤中跌點擴大至近百點，預估成交值不到千億元，周線連 2 紅應無疑慮，惟月線恐翻黑。<BR> 儘管外資近來台指期偏多操作，不過在貿易戰再次升溫下，台股轉弱，多數電子股再度走壓抑整體盤勢，台積電跌幅超過 2%，南亞科跌 1.5%，大立光、研華跌 1% 左右，群創、聯電、聯發科、廣達、日月光投控和鴻海等也均遭壓抑在盤下。<BR> 而金融族群部分走弱，除了新光金大漲 2%，開發金和台新金等穩守平盤之上，元大金、永豐金、玉山金、兆豐金等則跌近 0.5%。<BR> 隨著台積電壓盤，半導體相關指標多數走弱，半導體矽晶圓大廠環球晶跌近 3%，合晶跌 2.5% 左右，台勝科和旺宏跌 1.5% 上下。<BR> 台積電相關權證。 資料來源：鉅亨網整理 若從細族群來看，電腦板卡族群再度成為盤面上強勢的一群，青雲大漲超過 6%，撼訊、映泰漲 4% 上下，麗臺漲 2.5%，技嘉、華擎和微星穩在平盤上。<BR> 生技族群也再次躍升熱絡族群，晟德、安成藥大漲逾 4%，東生華、寶齡富錦漲 2% 左右，美時、合一漲 1.5% 左右，智擎、健亞、保瑞、順藥和中化等均穩在紅盤上。<BR> 元大投顧指出，市場預料美對中新一波 2000 億美元商品規模的關稅 9 月即將開徵，來自貿易戰的干擾並未完全消除，後市仍需緊盯美元和人民幣的 變化。<BR> 統一投顧則指出，近期美國對於多國的貿易談判上均取得相當進展，還是可望逐步化解市場對國際貿易糾紛擔憂，對股市為有利因素，而加權指數雖受到摩台結算干擾，不過當前短中期均線全數上揚，KD、MACD 指標延續偏多，仍可視為多方控盤力道較強<BR> 統一投顧認為，短線逢低擇優布局業績題材股，如晶圓代工、蘋概股、自行車、水泥和塑膠等。
150057,653,2018/8/31 16:18,8/31上市外資及陸資賣超排行前20名,"單位：張<BR> 外 / 陸資 ( 不含外自 )<BR> 外資自營<BR> 外 / 陸資<BR> 代號<BR> 名稱<BR> 買進<BR> 賣出<BR> 買賣超<BR> 買進<BR> 賣出<BR> 買賣超<BR> 買賣超<BR> 00632R<BR> 元大台灣 50 反 1<BR> 12,889<BR> 34,297<BR> -21,408<BR> 0<BR> 0<BR> 0<BR> -21,408<BR> 2317<BR> 鴻海<BR> 14,497<BR> 31,915<BR> -17,418<BR> 0<BR> 0<BR> 0<BR> -17,418<BR> 00633L<BR> 富邦上 証 正 2<BR> 2,840<BR> 7,399<BR> -4,559<BR> 0<BR> 0<BR> 0<BR> -4,559<BR> 2610<BR> 華航<BR> 6,798<BR> 11,209<BR> -4,411<BR> 0<BR> 0<BR> 0<BR> -4,411<BR> 6153<BR> 嘉聯益<BR> 836<BR> 4,330<BR> -3,494<BR> 0<BR> 0<BR> 0<BR> -3,494<BR> 6456<BR> GIS-KY<BR> 1,435<BR> 4,181<BR> -2,747<BR> 0<BR> 0<BR> 0<BR> -2,747<BR> 3231<BR> 緯創<BR> 6,749<BR> 9,145<BR> -2,396<BR> 0<BR> 0<BR> 0<BR> -2,396<BR> 2330<BR> 台積電<BR> 49,302<BR> 51,471<BR> -2,169<BR> 0<BR> 0<BR> 0<BR> -2,169<BR> 2371<BR> 大同<BR> 1,808<BR> 3,848<BR> -2,040<BR> 0<BR> 0<BR> 0<BR> -2,040<BR> 2845<BR> 遠東銀<BR> 675<BR> 2,478<BR> -1,803<BR> 0<BR> 0<BR> 0<BR> -1,803<BR> 2454<BR> 聯發科<BR> 2,326<BR> 4,107<BR> -1,781<BR> 0<BR> 0<BR> 0<BR> -1,781<BR> 00637L<BR> 元大滬深 300 正 2<BR> 8,092<BR> 9,862<BR> -1,770<BR> 0<BR> 0<BR> 0<BR> -1,770<BR> 4725<BR> 信昌化<BR> 345<BR> 1,939<BR> -1,594<BR> 0<BR> 0<BR> 0<BR> -1,594<BR> 4927<BR> 泰鼎 -KY<BR> 537<BR> 2,103<BR> -1,566<BR> 0<BR> 0<BR> 0<BR> -1,566<BR> 2313<BR> 華通<BR> 1,367<BR> 2,876<BR> -1,509<BR> 0<BR> 0<BR> 0<BR> -1,509<BR> 6116<BR> 彩晶<BR> 773<BR> 2,270<BR> -1,497<BR> 0<BR> 0<BR> 0<BR> -1,497<BR> 1314<BR> 中石化<BR> 2,750<BR> 4,148<BR> -1,398<BR> 0<BR> 0<BR> 0<BR> -1,398<BR> 1710<BR> 東聯<BR> 593<BR> 1,986<BR> -1,393<BR> 0<BR> 0<BR> 0<BR> -1,393<BR> 2382<BR> 廣達<BR> 2,943<BR> 4,288<BR> -1,345<BR> 0<BR> 0<BR> 0<BR> -1,345<BR> 8163<BR> 達方<BR> 499<BR> 1,819<BR> -1,320<BR> 0<BR> 0<BR> 0<BR> -1,320<BR> 註：外資自營商表示外國證券商在臺分支機構證券自營商專戶。"
150681,654,2018/9/3 07:39,8/31上市外資賣超排行前20名,"名次 股票名稱 買賣超張數 收盤價 漲跌 1 00632R元大台灣50反1 -21,408 11.96 0.01 2 2317鴻海 -17,418 80.50 -0.40 3 2362藍天 -8,874 31.60 0.20 4 00633L富邦上証正2 -4,559 35.49 0.01 5 2610華航 -4,411 9.41 0.07 6 6153嘉聯益 -3,494 50.90 -0.50 7 6456GIS-KY -2,747 190.50 -11.00 8 3231緯創 -2,396 21.75 0.05 9 2330台積電 -2,169 256.00 -7.50 10 2371大同 -2,040 37.50 -0.70 11 2845遠東銀 -1,803 11.25 -0.05 12 2454聯發科 -1,781 251.50 -4.50 13 00637L元大滬深300正2 -1,770 13.48 0 14 4725信昌化 -1,594 33.00 -1.85 15 4927泰鼎-KY -1,566 36.60 -0.10 16 2313華通 -1,509 29.40 0.30 17 6116彩晶 -1,497 8.21 -0.01 18 1314中石化 -1,398 14.20 0 19 1710東聯 -1,393 32.55 -0.95 20 2382廣達 -1,345 52.80 -0.40"
151339,654,2018/9/3 15:01,《集中市場》被動元件殺紅眼，三大法人賣超47.96億元,周一在台積電 (2330) 和大立光 (3008) 領軍下，台股以23.92點或0.22%開高，報11087.86點。但中美貿易戰疑慮增溫，亞股綠油油，台股隨後遭承壓，呈現開高走低局面。蘋概三王僅台積電相對撐盤，力守紅盤之上。盤中受制於被動元件大廠國巨 (2327) 開低殺低摔下跌停，拖累該類股族群普遍重挫，加上聯發科 (2425) 、南亞科 (2408) 、台達電 (2308) 、國泰金 (2882) 以及富邦金 (2881) 等權值股也走勢疲憊，股王大立光盤中賣壓漸增，股價上攻不力也收黑。大盤未能保住萬一關卡，大跌99.72點或0.9%，為10964.22點，成交量1099.79億元。今日外資(不含外資自營商)賣超20.8448億元，投信賣超4.6438億元，自營商賣超22.4743億元，三大法人賣超47.96億元。<BR> 由於上半年被動元件缺料，被動元件通路商及電子大廠多提高庫存備料，但現在卻面臨下半年終端市場因全球貿易戰需求疲弱，衝擊全球景氣，資訊電子產品需求下滑，加上各大被動元件廠新產能陸續開出，通路商及電子大廠陸續釋出被動元件下半年供料趨於穩定訊息，造成上游缺貨的電子材料訂單大幅下降，進而影響到投資人持股信心，被動元件首當其衝，導致今天其個股再遭摜壓，再度成為台股空方狙擊目標，其大廠國巨和華新科 (2492) 、達方 (8163) 帶頭開低殺低，慘摔跌停板，被動元件個股除保護元件廠興勤 (2428) 外，禾伸堂 (3026) 、大毅 (2478) 、光頡 (3624) 、奇力新 (2456) 、聚鼎 (6224) 與信昌電 (6173) 等被動元件個股均出現重挫走勢。使得內資人氣指標的被動元件以及矽晶圓、光學、MOSFET等族群普遍演出不振，拖累大盤開高後，一路震盪向下。國巨今成交量為1.6萬張明顯放大，較上周五的8216張倍增，顯示上檔套牢壓力相對沉重。華新科同樣遭到空方勢力鎖定，跌破300元關卡，籌碼面亦略顯混亂。矽晶圓的環球晶 (6488) 同樣回測低點。而資金轉向具業績題材及受到雙反解禁的太陽能等中小型股則相對有撐，基泰 (2538) 強登漲停，國碩 (2406) 雖未能收漲停，股價依舊氣勢如虹，日新光 (3576) 、台肥 (1722) 、美食-KY (2723) 逆勢走高。里昂點名貿易戰中台系半導體受惠股，台表科 (6278) 逆漲。華映 (2475) 車載面板夯，出貨有望達標，盤中也曾跳空漲停。然大立光盤中遭放空城，失守4700元關卡，光學雙雄之一的玉晶光 (3406) 同樣現殺低局面。蘋概股、漲價題材概念股則在外資降評GIS-KY (6456) 、環球晶 (6488) 下，跌多漲少。GIS-KY遭大砍價且跳降至「劣於大盤」，衝擊股價重摔跌停。環球晶同遭降評至「中立」，股價大跌9%。<BR> 類股表現方面，僅營建、觀光等族群，表現相對抗跌，而水泥、食品、塑膠、紡織、電機、生技、鋼鐵、貿易、油電及電子之光電、電零等族群，則跌幅超過大盤。<BR> 上周股價提前反應利多，出現築底反彈，隨著進入景氣高峰，營運後續再大幅向上的力道有限，反成為看空理由，加上部份本土資金在前波修正未能順利退場，因此導致賣壓湧現，內資信心再受打擊。從技術面來看，大盤於28日和29日接連出現兩個跳空缺口，近日指數拉回回補8月29日缺口，接下來應觀察8月28日缺口是否也有機會回補，整體來說，川普持續在全球點燃貿易戰火，市場信心仍顯不足，台股短線難逃國際股市訊息影響。法人預估本周恐呈現大區間震盪格局，9月大盤指數區間落於10600-11100點。業內人士樂觀指出，在台股邁入電子旺季、搭配蘋果新機即將發表等影響下，大盤後市仍不必過份看淡。（編輯整理：葉時安）
153596,656,2018/9/5 16:41,【永豐期貨】台指選擇權盤後－台積電一枝獨秀 台股小跌失守萬一關卡,◆盤勢分析<BR> 期貨走勢<BR> 台指期週三下跌 53 點至 10949 點。價差方面，台指期逆價差擴至 - 46.13 點，電子期逆價差擴至 - 1.83 點，金融期轉為正價差 0.21 點。現貨部分，三大法人賣超 38.55 億元；而在台指期淨部位方面，三大法人淨多單減少 470 口至 18367 口，其中外資多單加碼且空單減碼，淨多單增加 516 口至 47029 口；十大交易人中的特定法人全月份台指期淨多單減少 584 口至 20315 口。<BR> 美股週二盤中震盪劇烈，雖然收盤縮斂跌幅但三大指數仍收黑，影響週三亞洲股市普遍疲軟，台股在台積電強漲下逆勢開高，然而金融傳產權值股持續有賣壓壓抑指數在平盤附近震盪，而一點過後賣壓傾巢而出使台股迅速下殺失守萬一關卡，盤面上台積電和聯發科分別上漲 2.52% 與 0.20%，鴻海、大立光力持穩平盤，前 50 大權值股中其餘 46 檔全數收黑，終場加權指數下跌 26.25 點或 0.238%，收在 10995.13 點，成交量能 1151.79 億，較前一日縮減 26.74 億。技術面觀察，週三日 K 紅黑交錯 5 日線得而復失，日 KD 持續死亡交叉向下，指數持續在萬一大關震盪觀望。此外，今天的台積電一枝獨秀而其他權值股卻齊跌的現象較為少見，加上貿易戰擔憂情緒再度升溫使下午陸股跌幅擴大，因此投資人須特別留意相關情勢是否影響台股後勢。<BR> 選擇權分析 <BR> 選擇權從成交量來觀察，買權集中在 11100 點，賣權集中在 10900 點。選擇權未平倉量部分，買權未平倉最大量集中在 11200 點，賣權未平倉最大量集中在 10800 點。全月份未平倉量 put/call ratio 值由 1.24 升至 1.33，大於中性值 1，反應籌碼面為偏多架構。買權平均隱含波動率由 11.43% 升至 11.69%，賣權平均隱含波動率由 15.45% 升至 16.02%，買賣權皆升。選擇權部位整體來看顯示為中性偏多預期。<BR> 本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。<BR>
153905,657,2018/9/6 08:07,【永豐期貨】台指選擇權盤前－台積電一枝獨秀 台股小跌失守萬一關卡,◆盤勢分析<BR> 期貨走勢<BR> 台指期週三下跌 53 點至 10949 點。價差方面，台指期逆價差擴至 - 46.13 點，電子期逆價差擴至 - 1.83 點，金融期轉為正價差 0.21 點。現貨部分，三大法人賣超 38.55 億元；而在台指期淨部位方面，三大法人淨多單減少 470 口至 18367 口，其中外資多單加碼且空單減碼，淨多單增加 516 口至 47029 口；十大交易人中的特定法人全月份台指期淨多單減少 584 口至 20315 口。<BR> 美股週二盤中震盪劇烈，雖然收盤縮斂跌幅但三大指數仍收黑，影響週三亞洲股市普遍疲軟，台股在台積電強漲下逆勢開高，然而金融傳產權值股持續有賣壓壓抑指數在平盤附近震盪，而一點過後賣壓傾巢而出使台股迅速下殺失守萬一關卡，盤面上台積電和聯發科分別上漲 2.52% 與 0.20%，鴻海、大立光力持穩平盤，前 50 大權值股中其餘 46 檔全數收黑，終場加權指數下跌 26.25 點或 0.238%，收在 10995.13 點，成交量能 1151.79 億，較前一日縮減 26.74 億。技術面觀察，週三日 K 紅黑交錯 5 日線得而復失，日 KD 持續死亡交叉向下，指數持續在萬一大關震盪觀望。此外，今天的台積電一枝獨秀而其他權值股卻齊跌的現象較為少見，加上貿易戰擔憂情緒再度升溫使下午陸股跌幅擴大，因此投資人須特別留意相關情勢是否影響台股後勢。<BR> 選擇權分析 <BR> 選擇權從成交量來觀察，買權集中在 11100 點，賣權集中在 10900 點。選擇權未平倉量部分，買權未平倉最大量集中在 11200 點，賣權未平倉最大量集中在 10800 點。全月份未平倉量 put/call ratio 值由 1.24 升至 1.33，大於中性值 1，反應籌碼面為偏多架構。買權平均隱含波動率由 11.43% 升至 11.69%，賣權平均隱含波動率由 15.45% 升至 16.02%，買賣權皆升。選擇權部位整體來看顯示為中性偏多預期。<BR> 本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
155102,658,2018/9/7 08:25,【Y早報】台股跌破10日線測底 內資信心鬆動,（開盤日09:00出刊）內資信心鬆動，大盤測底；蘋果鏈最慘一年，鴻海(2317)先破底；恐慌蔓延，新興市場挨熊掌<BR> 平均得分：3.5分<BR> 國際股市：3分<BR> 1.道瓊指數上漲幅度達0.08%，以25995.87點作收<BR> 2.上證指數下跌幅度達0.47%，以2691.59點作收<BR> 3.日經指數下跌幅度達0.41%，以22487.94點作收<BR> 台股籌碼變化：4分<BR> 1.外資: -3.03億<BR> 2.投信: -8.97億<BR> 3.自營：-6.84億<BR> 4.融資餘額: 1721.61億(-5.62)<BR> 5.融券餘額: 425104張(12971)<BR> 法人買賣超前五名<BR> 買超前5<BR> 外資 投信 自營商<BR> 聯詠3034 健策3653 華新科2492<BR> 環球晶6488 嘉澤3533 玉晶光3406<BR> 台積電2330 聯詠3034 聯詠3034<BR> 臺企銀2834 台積電2330 台勝科3532<BR> 華新科2492 瑞昱2379 信昌化4725<BR> 賣超前5<BR> 外資 投信 自營商<BR> 鴻海2317 華新科2492 華新科2492<BR> 南亞科2408 國巨2327 國巨2327<BR> 創意3443 GIS-KY6456 鴻海2317<BR> 奇力新2456 創意3443 玉山金2884<BR> 和碩4938 康控-KY4943 旺宏2337<BR> 消息面多空：<BR> 利多：<BR> 1.聯發科(2454) 秀5G原型機<BR> 2.大手機夯 聯詠(3034)、頎邦(6147)受惠<BR> 3.中鋼(2002)：鋼價後市行情看俏<BR> 4.崇越電(3388) 全年獲利拚勝去年<BR> 5.台塑四寶營收亮眼<BR> 利空：<BR> 1.蘋果鏈最慘一年 鴻海(2317)先破底<BR> 2.宏達電(2498)8月業績 15年新低<BR> 3.比特幣大跌 概念股臉綠<BR> 4.高盛不玩了 加密貨幣重挫<BR> 5.恐慌蔓延…新興市場挨熊掌<BR> 註:綜合分數表示意義:<BR> 8分以上，暗示行情有過熱疑慮<BR> 5分表示行情中性發展<BR> 2分以下，暗示行情恐過度悲觀<BR> <BR> 以上內容由Yahoo!奇摩股市與CMoney理財寶 聯合提供
