gram,TF,DF,TF_IDF
前一天,24,16,5.653764829
為區間,24,16,5.653764829
美系外資券商,24,16,5.653764829
工業生,51,31,5.653620164
預算,89,46,5.653044994
收美元上漲美,92,47,5.652959193
北京,39,25,5.652408965
程技術,39,25,5.652408965
超張台,39,25,5.652408965
超微,83,44,5.651299926
通用,27,18,5.650898081
線及日,27,18,5.650898081
灣半導體,27,18,5.650898081
點漲幅以,27,18,5.650898081
最高漲到,27,18,5.650898081
上漲點的點,27,18,5.650898081
以上漲點的點,27,18,5.650898081
飛彈,21,14,5.65068538
用汽,21,14,5.65068538
示股,21,14,5.65068538
外交,21,14,5.65068538
年同月,21,14,5.65068538
成長約,21,14,5.65068538
勢有利,21,14,5.65068538
漲點連,21,14,5.65068538
代工價,21,14,5.65068538
新高元大,21,14,5.65068538
形成價漲量增,21,14,5.65068538
勞工,37,24,5.648064622
試產,37,24,5.648064622
電容,37,24,5.648064622
外資上周,37,24,5.648064622
二月,30,20,5.643899328
數權,30,20,5.643899328
健保,30,20,5.643899328
農業,30,20,5.643899328
回年線,30,20,5.643899328
台股開紅盤,30,20,5.643899328
資券商主管,30,20,5.643899328
實施庫藏股,30,20,5.643899328
週一台指期,30,20,5.643899328
外資券商主管,30,20,5.643899328
指數為點,64,37,5.643898249
安基金,94,48,5.643589388
國安基金,94,48,5.643589388
金買超,184,71,5.642200206
年科,18,12,5.63876617
音表,18,12,5.63876617
期油,18,12,5.63876617
議結,18,12,5.63876617
九月,18,12,5.63876617
領袖,18,12,5.63876617
重為,18,12,5.63876617
加分,18,12,5.63876617
辦公,18,12,5.63876617
演講,18,12,5.63876617
上延,18,12,5.63876617
前值,18,12,5.63876617
過去一,18,12,5.63876617
度學習,18,12,5.63876617
金雞年,18,12,5.63876617
電氣類股,18,12,5.63876617
低檔轉強,18,12,5.63876617
深度學習,18,12,5.63876617
帶動下日,18,12,5.63876617
油電氣類股,18,12,5.63876617
勢有利多方,18,12,5.63876617
也都有以上漲,18,12,5.63876617
趨勢有利多方,18,12,5.63876617
新高元,79,43,5.638701596
一度達元,66,38,5.638120769
論壇,71,40,5.638022961
單口淨部位空,71,40,5.638022961
口淨部位空單,71,40,5.638022961
退休,44,28,5.636588056
漲報,44,28,5.636588056
幅表現,50,31,5.635662327
牧德,42,27,5.634941028
元上漲美元或,93,48,5.634772432
逾張,33,22,5.633960806
型基,33,22,5.633960806
口商,33,22,5.633960806
病毒,33,22,5.633960806
元小漲,33,22,5.633960806
漲幅度,33,22,5.633960806
幣概念股,33,22,5.633960806
賣超張第名中,33,22,5.633960806
搶短,25,17,5.632741119
賣張,25,17,5.632741119
英鎊,25,17,5.632741119
八月,25,17,5.632741119
為區,25,17,5.632741119
股納入,25,17,5.632741119
候選人,25,17,5.632741119
增加萬,25,17,5.632741119
貿易協定,25,17,5.632741119
上週五收,25,17,5.632741119
台灣半導體,25,17,5.632741119
漲以元作收,25,17,5.632741119
億元買,68,39,5.632092714
三收,40,26,5.632073632
美系外資,112,54,5.632048505
二十,73,41,5.631173203
高雄,81,44,5.630791864
路透,81,44,5.630791864
兩市,28,19,5.63014466
打壓,28,19,5.63014466
人口,28,19,5.63014466
賣超萬,28,19,5.63014466
指數目,28,19,5.63014466
漲點的點,28,19,5.63014466
倫元投顧,28,19,5.63014466
系外資券商主,28,19,5.63014466
公股,22,15,5.629659999
大方,22,15,5.629659999
期趨勢,22,15,5.629659999
遊戲機,22,15,5.629659999
產業分析,22,15,5.629659999
月以來新低,22,15,5.629659999
跌點或收在點,22,15,5.629659999
金屬,78,43,5.627935528
增持,38,25,5.627799434
者諸如,38,25,5.627799434
指數跌點,38,25,5.627799434
離岸風電,38,25,5.627799434
那指,92,48,5.625860156
數為點,65,38,5.624861885
樂陞,58,35,5.62460549
回年,31,21,5.623554687
商主,31,21,5.623554687
張自,31,21,5.623554687
民間,31,21,5.623554687
施庫藏,31,21,5.623554687
萬美元,31,21,5.623554687
台股開紅,31,21,5.623554687
續天買超,31,21,5.623554687
實施庫藏,31,21,5.623554687
連續天買超,31,21,5.623554687
一度達元漲,31,21,5.623554687
值億元周線上,31,21,5.623554687
份股,83,45,5.622810199
張元大,36,24,5.621895501
當日,121,57,5.62166179
業營,60,36,5.620583632
指數收高點,128,59,5.619664484
位空,72,41,5.619392214
達家,72,41,5.619392214
漲千,19,13,5.618260725
基地,19,13,5.618260725
自有,19,13,5.618260725
各跌,19,13,5.618260725
介於億,19,13,5.618260725
下調至,19,13,5.618260725
亞太區,19,13,5.618260725
點或為,19,13,5.618260725
今天最高,19,13,5.618260725
國股市上,19,13,5.618260725
勢有利多,19,13,5.618260725
盤過後指數,19,13,5.618260725
點上漲點或,19,13,5.618260725
午盤過後指數,19,13,5.618260725
月合併營收達,19,13,5.618260725
民眾,47,30,5.617603012
封關前,47,30,5.617603012
股周三,47,30,5.617603012
元營,49,31,5.61734168
元上漲美元,94,49,5.616965496
上漲美元或,94,49,5.616965496
美元上漲美元,94,49,5.616965496
半導體業,45,29,5.616963917
含波動率由降,88,47,5.616137645
波動率由降至,88,47,5.616137645
超第,187,73,5.614865414
成份,85,46,5.614766768
元小,53,33,5.614532761
前三名,53,33,5.614532761
外資則,34,23,5.614093099
幣概念,34,23,5.614093099
變動,26,18,5.612803998
所得,26,18,5.612803998
民調,26,18,5.612803998
加萬,26,18,5.612803998
電去年,26,18,5.612803998
車聯網,26,18,5.612803998
不利多,26,18,5.612803998
歷史收,26,18,5.612803998
級均線,26,18,5.612803998
作收成功,26,18,5.612803998
指數高點,26,18,5.612803998
各級均線,26,18,5.612803998
日三大法人,74,42,5.612766147
府基金,41,27,5.612460472
多個股,41,27,5.612460472
政府基金,41,27,5.612460472
歐系外資,41,27,5.612460472
名上市,106,53,5.612440731
月產,29,20,5.610353703
結算日,29,20,5.610353703
元投顧,29,20,5.610353703
科學,23,16,5.609860815
檢測,23,16,5.609860815
追平,23,16,5.609860815
首周,23,16,5.609860815
基建,23,16,5.609860815
期趨,23,16,5.609860815
勝選,23,16,5.609860815
產業分,23,16,5.609860815
貨漲價,23,16,5.609860815
的個股為,23,16,5.609860815
缺貨漲價,23,16,5.609860815
沿五日均線,23,16,5.609860815
員工,79,44,5.609771047
數百,39,26,5.608274482
行業,39,26,5.608274482
數跌點,39,26,5.608274482
金賣超張,102,52,5.606337641
建築,32,22,5.604065385
萬美,32,22,5.604065385
國脫歐公投,32,22,5.604065385
英國脫歐公投,32,22,5.604065385
達欣,37,25,5.602533572
五月,37,25,5.602533572
銅箔,37,25,5.602533572
手機晶片,37,25,5.602533572
億元累計,73,42,5.601207287
官股券商,95,50,5.599521673
機關,20,14,5.599125193
深耕,20,14,5.599125193
上調至,20,14,5.599125193
年中國,20,14,5.599125193
天最高,20,14,5.599125193
瑞信證券,20,14,5.599125193
台北股市集中,20,14,5.599125193
盤中一度達元,20,14,5.599125193
率由降,89,48,5.598530222
電買超張,89,48,5.598530222
買超萬,50,32,5.59844816
地產,46,30,5.597967294
台積電第季,46,30,5.597967294
點新聞,52,33,5.597483692
下跌點或,52,33,5.597483692
一週,44,29,5.596301925
值分,44,29,5.596301925
周外資,44,29,5.596301925
上漲機,54,34,5.595837715
學習,35,24,5.594989125
超張中,35,24,5.594989125
能運算,35,24,5.594989125
轉為正價差點,35,24,5.594989125
品業,16,11,5.59416212
傾銷,16,11,5.59416212
市長,16,11,5.59416212
立訊,16,11,5.59416212
熱賣,16,11,5.59416212
備進,16,11,5.59416212
度為,16,11,5.59416212
智浦,16,11,5.59416212
第名國,16,11,5.59416212
返萬點,16,11,5.59416212
起漲點,16,11,5.59416212
趨勢線,16,11,5.59416212
升息後,16,11,5.59416212
鴻海穩,16,11,5.59416212
國巨領,16,11,5.59416212
恩智浦,16,11,5.59416212
匯率貶值,16,11,5.59416212
台股後勢,16,11,5.59416212
智慧機器,16,11,5.59416212
億人民幣,16,11,5.59416212
相較去年,16,11,5.59416212
年多新高,16,11,5.59416212
名為元大,16,11,5.59416212
同期比較,16,11,5.59416212
年同期比較,16,11,5.59416212
億元周線下跌,16,11,5.59416212
元周線下跌點,16,11,5.59416212
邦賣超張第名,16,11,5.59416212
逼近前波高點,16,11,5.59416212
球新興市場指,16,11,5.59416212
工業生產指數,16,11,5.59416212
也有以上的漲,16,11,5.59416212
類股下,135,62,5.594059542
微科,27,19,5.593806995
車聯,27,19,5.593806995
級均,27,19,5.593806995
漢微科,27,19,5.593806995
股價都有,27,19,5.593806995
達億元較,27,19,5.593806995
獲外資買超,27,19,5.593806995
漲點或報點,27,19,5.593806995
力旺,56,35,5.59358648
估年,42,28,5.593508728
等下,42,28,5.593508728
方國,42,28,5.593508728
超萬,80,45,5.592013461
一輪,30,21,5.591410865
張買,30,21,5.591410865
數目,30,21,5.591410865
年奈米,30,21,5.591410865
復五日,30,21,5.591410865
息一碼,30,21,5.591410865
再創今年,30,21,5.591410865
收復五日,30,21,5.591410865
土地,24,17,5.591096393
電氣,24,17,5.591096393
同月,24,17,5.591096393
德信,24,17,5.591096393
氣對策,24,17,5.591096393
作收跌,24,17,5.591096393
股較為,24,17,5.591096393
幅反彈,24,17,5.591096393
景氣對策,24,17,5.591096393
手機出貨,24,17,5.591096393
下跌幅度,24,17,5.591096393
多單減碼口淨,24,17,5.591096393
單減碼口淨多,24,17,5.591096393
碼口淨多單降,24,17,5.591096393
口淨多單降至,24,17,5.591096393
淨多單降至口,24,17,5.591096393
股券商,97,51,5.590849664
張元,40,27,5.589424785
權重調,40,27,5.589424785
九合一,40,27,5.589424785
期轉為逆價差,40,27,5.589424785
院長,33,23,5.585340504
續減,33,23,5.585340504
台股週一,33,23,5.585340504
基板,38,26,5.583857105
有以上漲幅,74,43,5.583444994
計價,21,15,5.581104205
間國,21,15,5.581104205
週漲,21,15,5.581104205
超上,21,15,5.581104205
應美,21,15,5.581104205
季美,21,15,5.581104205
或為,21,15,5.581104205
月產能,21,15,5.581104205
奈米產能,21,15,5.581104205
勢仍有利,21,15,5.581104205
全球晶圓,21,15,5.581104205
也都有以上,21,15,5.581104205
收盤價元,51,33,5.580103552
南韓,87,48,5.579793563
電路,64,39,5.579740884
最多的,64,39,5.579740884
效能,47,31,5.579551165
擬貨幣,47,31,5.579551165
虛擬貨幣,47,31,5.579551165
下跌點跌幅,148,66,5.579333009
元本,53,34,5.579212587
點指數收,53,34,5.579212587
日圓,118,58,5.578576442
單來到口,55,35,5.577659003
日三大,76,44,5.577220316
會報,17,12,5.576700773
立委,17,12,5.576700773
季元,17,12,5.576700773
紙漲,17,12,5.576700773
際投,17,12,5.576700773
外資預,17,12,5.576700773
平均值,17,12,5.576700773
殖息率,17,12,5.576700773
險公司,17,12,5.576700773
強勢填,17,12,5.576700773
比重將,17,12,5.576700773
跌左右,17,12,5.576700773
今晨美,17,12,5.576700773
數收跌,17,12,5.576700773
各跌和,17,12,5.576700773
前大個股,17,12,5.576700773
逼近前波,17,12,5.576700773
週線上漲,17,12,5.576700773
金屬機殼,17,12,5.576700773
到元上漲,17,12,5.576700773
外資買超張,17,12,5.576700773
也有以上的,17,12,5.576700773
至點指數收高,17,12,5.576700773
空單口空單未,17,12,5.576700773
投票,36,25,5.57657541
動產,36,25,5.57657541
一碼,36,25,5.57657541
低位階,36,25,5.57657541
到億美元,36,25,5.57657541
資源,28,20,5.575630802
支付,28,20,5.575630802
拋售,28,20,5.575630802
險業,28,20,5.575630802
各級,28,20,5.575630802
升息一碼,28,20,5.575630802
明年第一季,28,20,5.575630802
臺灣,66,40,5.575311495
張其,43,29,5.575164904
國安,101,53,5.573511043
鋼廠,31,22,5.573220745
等也漲逾,31,22,5.573220745
新台幣匯價,31,22,5.573220745
氣對,25,18,5.573215655
跌和,25,18,5.573215655
華冠,25,18,5.573215655
感恩,25,18,5.573215655
主義,25,18,5.573215655
鼎泰,25,18,5.573215655
五大漲,25,18,5.573215655
將可望,25,18,5.573215655
鴻海富,25,18,5.573215655
月美國,25,18,5.573215655
幣價格,25,18,5.573215655
各漲和,25,18,5.573215655
再度轉強,25,18,5.573215655
期正價差,25,18,5.573215655
累計上漲,25,18,5.573215655
營業利益率,25,18,5.573215655
月升息機率,25,18,5.573215655
口淨多單降,25,18,5.573215655
為未,78,45,5.570833843
億元新台幣,68,41,5.570572745
再生,61,38,5.569704303
花旗,34,24,5.567302747
約點或,34,24,5.567302747
相關業者,34,24,5.567302747
調至,39,27,5.565805855
哲家,39,27,5.565805855
魏哲家,39,27,5.565805855
中市場加權股,39,27,5.565805855
美元上漲,97,52,5.565661717
連續買超,236,85,5.565377901
收市,80,46,5.564302545
計處,22,16,5.564004882
未破,22,16,5.564004882
雄獅,22,16,5.564004882
強制,22,16,5.564004882
均逾,22,16,5.564004882
半周,22,16,5.564004882
尾盤時,22,16,5.564004882
收歷史,22,16,5.564004882
敘利亞,22,16,5.564004882
蔡明翰,22,16,5.564004882
營收歷史,22,16,5.564004882
指數週一,22,16,5.564004882
英國央行,22,16,5.564004882
股市上漲,22,16,5.564004882
台積電未來,22,16,5.564004882
再創今年新高,22,16,5.564004882
權股價指數今,22,16,5.564004882
達億元較去年,22,16,5.564004882
以上漲幅,88,49,5.562847744
電第季,50,33,5.562379229
陳浩指出,50,33,5.562379229
震盪小漲,50,33,5.562379229
張陳浩指出,50,33,5.562379229
均豪,52,34,5.562270771
新加,65,40,5.562200317
創逾,48,32,5.561673545
在五日,54,35,5.561439262
半導體設備,54,35,5.561439262
計總,18,13,5.560368148
資和,18,13,5.560368148
中關,18,13,5.560368148
險公,18,13,5.560368148
勢線,18,13,5.560368148
勢填,18,13,5.560368148
低利,18,13,5.560368148
創點,18,13,5.560368148
名南,18,13,5.560368148
雙十,18,13,5.560368148
螢幕,18,13,5.560368148
抱股過,18,13,5.560368148
匯率貶,18,13,5.560368148
週線上,18,13,5.560368148
頭族群,18,13,5.560368148
收盤創,18,13,5.560368148
壽險業,18,13,5.560368148
內資主,18,13,5.560368148
買超台灣,18,13,5.560368148
將公布月,18,13,5.560368148
增達億元,18,13,5.560368148
鏡頭族群,18,13,5.560368148
計上漲點,18,13,5.560368148
點周線連紅,18,13,5.560368148
所統計外資,18,13,5.560368148
價一度達元,18,13,5.560368148
近前波高點,18,13,5.560368148
股後續表現,18,13,5.560368148
盪偏多型態,18,13,5.560368148
賣超張第名台,18,13,5.560368148
一度達元漲元,18,13,5.560368148
高點或至點指,18,13,5.560368148
點指數收高點,18,13,5.560368148
摩根士丹利證,18,13,5.560368148
根士丹利證券,18,13,5.560368148
震盪偏多型態,18,13,5.560368148
期轉為,72,43,5.560289437
減碼多單口淨,56,36,5.559963893
資則,37,26,5.558788521
顯卡,37,26,5.558788521
格芯,37,26,5.558788521
國央行,37,26,5.558788521
達元漲,37,26,5.558788521
合併營收達,37,26,5.558788521
鴻夏,29,21,5.558177216
保健,29,21,5.558177216
深圳,29,21,5.558177216
全國,29,21,5.558177216
沿五日,29,21,5.558177216
技產業,29,21,5.558177216
太陽能股,29,21,5.558177216
明年第一,29,21,5.558177216
漲點指數,29,21,5.558177216
年資本支出,29,21,5.558177216
盤中一度達,29,21,5.558177216
電賣超張,67,41,5.55791906
為兆,99,53,5.55739675
台幣每股約元,102,54,5.557025432
對策,26,19,5.556097778
再跌,26,19,5.556097778
業分,26,19,5.556097778
分比,26,19,5.556097778
規定,26,19,5.556097778
越南,26,19,5.556097778
幣價,26,19,5.556097778
手機出,26,19,5.556097778
風電概念,26,19,5.556097778
指數成分股,26,19,5.556097778
獲外資買,32,23,5.555703075
手機市場,32,23,5.555703075
元月行情,32,23,5.555703075
加碼多單口淨,74,44,5.554797951
日三,79,46,5.553831907
金跌,42,29,5.553530496
重調,42,29,5.553530496
大個股,42,29,5.553530496
分之,35,25,5.549885936
手機市,35,25,5.549885936
下跌點跌,150,68,5.548414453
然氣,40,28,5.548327155
最長,40,28,5.548327155
機晶片,40,28,5.548327155
市場加權股價,40,28,5.548327155
億元較去年同,40,28,5.548327155
砍單,23,17,5.547679027
泰山,23,17,5.547679027
收歷,23,17,5.547679027
獨霸,23,17,5.547679027
貸款,23,17,5.547679027
最威,23,17,5.547679027
美元約,23,17,5.547679027
跌破前,23,17,5.547679027
負成長,23,17,5.547679027
數週一,23,17,5.547679027
今年首季,23,17,5.547679027
汽車相關,23,17,5.547679027
線大漲點,23,17,5.547679027
年第三季,23,17,5.547679027
及點關卡,23,17,5.547679027
業績成長股,23,17,5.547679027
續向上揚升,23,17,5.547679027
持續向上揚升,23,17,5.547679027
光碟,66,41,5.545075086
較去年同期成,51,34,5.544999967
