gram,TF,DF,TF_IDF
數比,23,23,5.173255011
比約,19,19,5.180581644
為成,18,18,5.180155339
量較,40,38,5.132297252
大的,198,185,4.236246452
的強,72,67,4.932060298
強勢,1089,751,2.731216501
勢股,391,233,4.256102327
股包,141,115,4.69700834
仲琦,30,28,5.214397977
智易,38,35,5.180497737
晶睿,19,16,5.350653271
光燿,49,49,5.009105444
貿聯,76,71,4.900042069
日盤,355,294,3.847858227
盤面,1081,782,2.658188616
較強,103,83,4.920274253
電相,22,22,5.1761888
類股,2928,1296,1.963398952
股由,70,69,4.874598221
於各,14,14,5.163698449
手機,380,260,4.070958512
逐漸,293,236,4.088370676
功能,38,30,5.353205967
列為,15,14,5.235791562
必要,20,19,5.231225418
配備,14,12,5.307374831
傳出,279,231,4.095339579
也將,138,132,4.495074159
搭載,30,18,5.689721692
日相,48,44,5.117762
概念,961,551,3.230107114
慶祝,37,35,5.157240025
後新,33,32,5.155477017
新年,35,32,5.20778707
第天,20,20,5.179966765
天台,96,78,4.950828918
股狂,15,15,5.170588853
狂跌,15,14,5.235791562
點中,255,253,3.914321845
中央,554,539,3.071896312
記者,621,601,2.933223781
台北,1123,810,2.607214544
日電,568,561,3.015561955
電美,132,127,4.519769437
股道,136,124,4.571080133
今天,1658,802,2.734320186
天也,26,26,5.161300337
也重,38,36,5.148935487
然今,28,28,5.151324693
天是,11,11,5.125505592
是台,109,98,4.741286878
市年,11,11,5.125505592
第個,30,28,5.214397977
點連,52,49,5.057158189
連續,738,548,3.146280063
續跌,159,131,4.593716886
破點,533,421,3.458027356
點兩,17,17,5.178505566
整數,233,204,4.184112044
點大,400,346,3.649265852
值新,183,182,4.215445517
台幣,1200,818,2.608342849
大類,333,304,3.766576936
股全,266,229,4.083643428
面下,118,112,4.616925969
跌塑,53,53,4.979718762
化金,15,15,5.170588853
水泥,477,359,3.667802451
泥跌,20,18,5.285256124
跌勢,452,356,3.657811587
勢最,69,67,4.900155971
最重,132,119,4.607946744
價持,77,72,4.892165464
續破,37,33,5.22286812
破底,223,162,4.495656183
產品,438,305,3.888662833
售價,28,24,5.315154067
造成,353,294,3.84519888
化類,30,26,5.29412334
逾半,57,51,5.083517522
股之,61,60,4.941258934
外金,15,13,5.30582837
股也,476,401,3.490184945
也是,290,262,3.925944006
天盤,77,63,5.059558681
跌的,204,175,4.332780127
焦點,315,283,3.849523104
點因,24,24,5.169747642
壽險,37,31,5.292600565
險業,19,13,5.556143592
海外,47,44,5.10030977
外投,19,19,5.180581644
虧損,212,104,5.106417843
央行,274,170,4.543786362
行日,12,12,5.141815414
日前,128,114,4.646138009
降息,34,21,5.6451019
銀行,605,331,3.904107811
收入,83,43,5.600872743
金大,89,80,4.863813553
逾凱,42,41,5.087523069
凱基,48,35,5.384236175
出台,226,199,4.203798902
跌收,222,140,4.705150653
盤仍,93,89,4.75785874
仍無,52,49,5.057158189
無法,239,202,4.212287751
重回,117,106,4.684737741
前波,206,165,4.423009945
頸線,54,42,5.270601892
的位,34,34,5.115365578
位置,157,140,4.493605263
這波,55,51,5.054903607
遭破,13,13,5.154296983
破壞,43,40,5.135583053
建議,595,449,3.396819917
前觀,33,29,5.263148475
待盤,14,14,5.163698449
股如,163,127,4.652460631
如美,13,13,5.154296983
零售,93,67,5.12391782
百貨,130,114,4.656206278
通路,100,86,4.853048663
關股,20,15,5.467454546
人同,93,64,5.18297528
同步,977,657,2.931040262
元美,155,151,4.380977498
日重,100,89,4.808373997
烏雲,19,18,5.234089276
布今,12,11,5.220384682
遍野,26,26,5.161300337
股紅,12,11,5.220384682
日跳,45,42,5.117866649
跳空,447,342,3.716579706
空大,37,37,5.095259867
跌在,92,84,4.824756288
寶台,35,31,5.242865404
泥國,19,19,5.180581644
富邦,787,564,3.12029487
等傳,71,68,4.903230362
龍頭,316,267,3.939493029
頭股,123,108,4.69281682
及台,166,150,4.431158796
積電,2651,1370,1.837753219
鴻海,1815,1060,2.243897641
海華,20,18,5.285256124
華碩,102,69,5.154731696
及大,85,82,4.799464722
立光,2020,1192,2.048938603
光等,171,157,4.384853417
等電,49,48,5.033195727
股帶,97,88,4.801828935
帶頭,93,81,4.879284498
頭下,23,21,5.266563433
低連,29,27,5.22229695
續摜,11,11,5.125505592
摜破,366,269,3.999754721
點整,162,140,4.512749188
到陸,18,18,5.180155339
啟動,130,116,4.632686235
熔斷,49,27,5.705415126
機制,54,38,5.389367283
制台,13,13,5.154296983
盤再,72,66,4.950721157
再現,35,32,5.20778707
現一,47,47,5.023767042
一波,179,158,4.402815465
日線,949,581,3.134106483
線及,205,159,4.473464838
線全,21,19,5.279397758
點為,431,392,3.48508307
達成,139,126,4.563062812
元今,281,258,3.933462112
資賣,783,630,2.931382679
營商,2559,1013,2.409327323
元電,170,164,4.320200455
面蘋,29,28,5.183405178
蘋概,966,553,3.225664472
概股,729,448,3.479944073
光台,160,142,4.485425117
晶光,289,240,4.056068781
瑞儀,57,50,5.107218519
面重,66,62,4.961804234
人力,12,11,5.220384682
力挺,139,115,4.68775471
股同,116,110,4.62974836
力新,153,127,4.612635788
新等,36,36,5.102070065
逆勢,602,452,3.390460213
勢走,185,169,4.326697989
走高,544,404,3.533129341
高本,20,20,5.179966765
本周,353,267,3.993623827
設計,161,137,4.539136229
網通,195,159,4.444126818
通股,49,46,5.082919712
的智,30,28,5.214397977
相對,1390,925,2.427970762
對抗,240,209,4.164538735
抗跌,523,369,3.66330043
跌傳,52,52,4.987065574
產股,404,329,3.732552207
羅斯,52,37,5.388495267
繼續,232,192,4.270400765
提高,148,122,4.647037809
石油,208,146,4.604902805
產量,29,26,5.262656678
對國,14,14,5.163698449
上加,27,26,5.196330065
重摔,54,45,5.188730568
尤以,18,18,5.180155339
以台,62,58,4.994899976
化台,142,132,4.512839345
化跌,22,20,5.273147964
上櫃,958,399,3.787108488
生醫,192,124,4.789547363
股亦,175,147,4.491166658
成空,36,30,5.304481282
箭靶,23,23,5.173255011
鼎中,16,16,5.175408956
中裕,72,67,4.932060298
賣壓,1104,769,2.693648356
湧現,127,123,4.538618396
齊挫,20,20,5.179966765
明基,12,12,5.141815414
智擎,41,33,5.31353335
幅均,83,81,4.798077918
均逾,41,33,5.31353335
逾金,17,17,5.178505566
金領,18,17,5.236139285
領軍,229,186,4.309554784
守五,21,20,5.227667084
五日,426,258,4.139565339
點股,134,130,4.497520909
發酵,79,75,4.859668566
電產,18,13,5.498891092
數成,109,101,4.701510873
長股,41,35,5.246765998
價漲,148,129,4.570222749
出售,67,51,5.213009128
售股,19,19,5.180581644
股權,150,127,4.600179492
貢獻,76,68,4.954055699
約元,19,17,5.290656107
價量,39,36,5.171451017
齊揚,46,43,5.109067757
揚漲,32,32,5.128120568
有成,33,32,5.155477017
估年,24,24,5.169747642
年將,71,60,5.058218101
持在,174,152,4.440646969
在元,371,181,4.620564392
元之,61,57,5.00330604
之上,611,460,3.367394051
上今,57,56,4.971579808
年受,16,16,5.175408956
大陸,778,454,3.482915003
事業,132,105,4.777573848
規畫,17,14,5.366578995
營運,498,345,3.750329852
將延,35,34,5.140804458
續成,38,33,5.246421797
長力,29,26,5.262656678
力道,475,406,3.469531431
日放,35,35,5.108776862
放量,132,121,4.585358754
量上,48,43,5.144532105
達電,467,320,3.841889846
智慧,256,192,4.324647903
型手,73,55,5.187821757
年在,25,24,5.208253994
破萬,110,81,4.999125964
萬支,31,22,5.505308073
日獲,18,16,5.295518217
獲買,73,52,5.257570429
盤追,14,14,5.163698449
追捧,26,26,5.161300337
勢收,123,108,4.69281682
收高,273,189,4.383579813
健策,17,16,5.237230919
產線,50,35,5.419837547
線日,49,46,5.082919712
日發,46,44,5.082482194
發生,77,66,5.001241795
總經,83,72,4.947396126
經理,302,235,4.110283099
永昌,15,12,5.381473886
日表,116,108,4.65416881
表示,1890,1275,1.910172129
損失,117,94,4.844829578
有限,358,321,3.716211277
線後,68,64,4.945564428
應可,33,31,5.190203004
完全,70,66,4.92952328
恢復,93,82,4.863465947
價仍,49,48,5.033195727
仍下,20,20,5.179966765
步成,15,15,5.170588853
價連,61,60,4.941258934
連兩,142,121,4.631959785
兩天,86,72,4.973531303
天大,65,57,5.052854499
漲盤,22,22,5.1761888
觸及,169,133,4.610486442
及元,39,33,5.26936362
資今,161,148,4.431575607
日賣,138,126,4.558510349
元日,764,753,2.622588299
日為,563,302,4.021199073
為日,1046,281,4.435452802
日值,561,301,4.024942175
乖離,309,292,3.792881596
率為,340,317,3.712015453
為美,130,108,4.72932508
續升,54,49,5.087676902
勢明,30,29,5.176646732
上中,75,73,4.855571592
地區,87,62,5.172935555
勢升,17,15,5.299747556
升溫,221,186,4.289746269
使國,13,12,5.227782106
變數,247,212,4.158922218
上升,233,177,4.391732775
洲股,164,143,4.490639524
股匯,124,106,4.7232697
匯市,145,119,4.668184672
市周,14,12,5.307374831
周一,217,155,4.54375649
一開,43,41,5.107342092
盤多,28,26,5.2300857
多上,14,14,5.163698449
雙殺,33,30,5.226067748
窘境,39,36,5.171451017
使台,145,128,4.568086251
日開,309,278,3.867350524
低殺,33,29,5.263148475
殺低,142,116,4.689732975
多方,536,393,3.571752226
點點,255,201,4.254718546
線與,174,144,4.516738616
與日,79,76,4.843000462
等關,38,33,5.246421797
示台,321,299,3.77478826
日下,199,179,4.286293186
單日,219,179,4.340333599
日成,177,171,4.284678355
未破,26,22,5.336508265
破千,24,21,5.307780726
千億,109,88,4.883266531
元顯,26,26,5.161300337
逢低,184,162,4.383560946
低接,131,116,4.637637294
接手,20,17,5.342375934
手買,21,21,5.178460885
盤不,104,98,4.70945407
想像,26,26,5.161300337
中強,19,18,5.234089276
強勁,273,240,4.027079871
下短,66,66,4.885247283
期投,37,31,5.292600565
資仍,41,37,5.18370991
仍保,18,18,5.180155339
保守,554,414,3.500859197
守為,17,17,5.178505566
為宜,77,70,4.927480109
金管,96,55,5.403334637
管會,86,47,5.517102063
會主,67,62,4.973297186
主委,27,24,5.280849391
日指,134,128,4.518576902
總體,21,20,5.227667084
有好,15,15,5.170588853
好轉,51,48,5.06570162
轉而,12,12,5.141815414
內資,228,170,4.438291343
充沛,25,22,5.298868696
以美,30,28,5.214397977
際資,65,50,5.212922916
有大,55,52,5.031793669
幅回,53,50,5.04865892
回流,88,72,4.990453048
流美,25,21,5.347315203
國市,50,40,5.263319022
場因,14,13,5.232770901
此台,23,23,5.173255011
將較,21,18,5.333926012
年下,50,45,5.125259898
年有,23,23,5.173255011
穩健,123,110,4.668193583
看好,398,321,3.764312434
導體,843,611,3.007734043
車電,87,79,4.863594065
組件,331,268,3.956450495
評價,62,54,5.081559712
價電,17,17,5.178505566
股及,227,172,4.41872115
及獲,23,23,5.173255011
獲利,1108,647,2.998124535
利將,21,21,5.178460885
將明,11,11,5.125505592
明顯,625,503,3.228826232
長的,65,61,4.970000194
的生,35,32,5.20778707
股編,50,50,5.001761804
編輯,294,293,3.764244938
亞幣,79,53,5.296588408
又將,16,16,5.175408956
勢出,16,16,5.175408956
出手,36,32,5.232831386
盤價,91,78,4.912265367
創逾,37,31,5.292600565
逾個,48,41,5.199992505
個月,800,491,3.36095019
月新,279,196,4.341203797
鉅亨,81,81,4.780666122
為開,12,11,5.220384682
遭受,24,24,5.169747642
空襲,28,27,5.189975761
場以,139,128,4.541566399
挫點,229,187,4.301730862
逾不,11,11,5.125505592
市新,77,48,5.40045125
至收,31,29,5.206406164
盤前,274,252,3.956097336
前個,14,12,5.307374831
小時,35,32,5.20778707
仍穩,19,19,5.180581644
走升,54,51,5.04020403
升台,33,31,5.190203004
行為,35,33,5.173788243
跟進,143,125,4.591870059
幅走,34,34,5.115365578
走貶,70,59,5.068056577
勢再,48,47,5.040957359
再出,16,16,5.175408956
場新,17,16,5.237230919
收元,266,90,5.472751353
元貶,45,31,5.467792471
貶值,241,157,4.586967778
創年,206,150,4.560179808
日以,417,291,3.939751894
來收,34,26,5.41029697
低新,45,44,5.064262772
幣今,24,22,5.259692399
以元,185,120,4.812544259
元升,25,23,5.252576092
升值,114,99,4.75821346
值分,37,26,5.488781247
元價,28,24,5.315154067
價位,86,78,4.871521956
已是,19,17,5.290656107
是全,29,27,5.22229695
全日,104,87,4.865455279
高點,753,598,3.006377568
點但,193,183,4.237482647
到下,14,14,5.163698449
下午,77,66,5.001241795
午點,20,20,5.179966765
點前,19,17,5.290656107
不見,21,20,5.227667084
幣轉,14,14,5.163698449
轉貶,16,16,5.175408956
元附,31,27,5.283723665
附近,629,478,3.315285427
拉鋸,25,23,5.252576092
再度,823,600,3.030637281
一口,42,39,5.144498075
口氣,50,46,5.099497371
由元,15,13,5.30582837
貶至,22,20,5.273147964
至元,247,158,4.592097606
元關,153,137,4.50780579
到元,417,204,4.498204296
元終,35,35,5.108776862
幣兌,73,65,4.980085773
兌一,17,15,5.299747556
一美,80,77,4.835649742
美元,1649,726,2.915131503
貶幅,33,18,5.784796916
幅台,42,40,5.115654441
外匯,66,45,5.354226034
經紀,44,19,6.009698639
值億,177,143,4.536916196
元分,49,47,5.05779321
出由,36,35,5.133345037
於中,199,194,4.171002563
加重,112,106,4.655776212
金回,34,30,5.252970855
避風,78,67,4.992063397
上人,14,14,5.163698449
幣續,18,15,5.358730627
續貶,40,33,5.291724575
在新,59,52,5.087777492
的第,49,44,5.134854365
日就,12,12,5.141815414
就在,11,11,5.125505592
盤重,206,182,4.281880811
等同,60,57,4.990411102
策的,27,26,5.196330065
的決,20,20,5.179966765
中除,14,14,5.163698449
韓元,204,57,5.945110127
元和,26,25,5.202435397
和泰,22,21,5.223513669
幅在,33,31,5.190203004
為新,173,170,4.279830504
幅更,53,51,5.025229679
更重,53,48,5.096956972
重不,20,19,5.231225418
幣走,47,45,5.07423053
勢將,58,55,5.006830375
將更,25,25,5.165741474
更加,53,52,5.002255405
疲弱,388,328,3.719133216
弱以,11,11,5.125505592
蓄勢,19,19,5.180581644
發的,37,35,5.157240025
的亞,25,25,5.165741474
工商,260,240,4.002246646
頭條,79,63,5.079078958
局台,33,30,5.226067748
暴跌,213,144,4.63915822
股台,314,261,3.9709064
昨日,1228,633,3.070078654
盤就,45,43,5.090753032
遭逢,21,20,5.227667084
幣匯,110,85,4.935457733
匯價,60,42,5.358864982
貶破,38,32,5.280897926
期以,61,60,4.941258934
跌停,650,366,3.769828402
股終,38,37,5.118238066
場重,36,36,5.102070065
雙創,24,24,5.169747642
盤最,44,41,5.126705465
點及,77,69,4.945517643
及跌,31,28,5.244374433
首日,58,53,5.051285143
大賣,90,74,4.971841306
人昨,19,19,5.180581644
昨天,167,121,4.73544659
天賣,62,61,4.933741456
改寫,86,70,5.009433297
史上,85,59,5.218259844
上開,11,11,5.125505592
當日,106,76,5.056398647
股昨,247,196,4.274544616
挫亞,25,25,5.165741474
也全,31,29,5.206406164
全盤,39,39,5.081380154
盤皆,45,44,5.064262772
皆墨,51,50,5.017699739
量長,46,44,5.082482194
長黑,210,166,4.425439456
破日,250,199,4.258734247
日日,104,95,4.750191473
日及,117,100,4.762380839
及日,116,105,4.691660788
日均,589,338,3.857825664
均線,1195,643,3.033440892
股成,193,170,4.342627605
數更,73,68,4.92397737
更因,12,12,5.141815414
大而,16,16,5.175408956
而重,14,13,5.232770901
代表,182,154,4.448891035
前大,202,169,4.377259083
大市,43,40,5.135583053
值的,35,33,5.173788243
的台,230,192,4.265629587
數也,114,110,4.618337165
跌工,23,23,5.173255011
時報,264,233,4.054003302
台新,168,139,4.544997916
新投,34,26,5.41029697
研究,317,289,3.820648192
為台,495,368,3.644112951
跌主,55,54,4.986877984
價跌,240,200,4.229155835
破元,129,111,4.68721811
大關,630,484,3.295304748
價大,211,191,4.2256549
漲大,42,41,5.087523069
製造,229,170,4.440803474
業採,21,19,5.279397758
理指,16,16,5.175408956
數表,108,105,4.644147623
現不,206,189,4.227565148
不振,124,114,4.625520712
股重,441,351,3.669491271
早報,48,48,5.016441753
第一,482,378,3.58982742
開盤,1071,822,2.568223199
日出,180,172,4.286063958
股連,163,145,4.46755336
連跌,68,55,5.131992472
跌道,46,45,5.056494111
挫低,16,14,5.303230165
低點,1209,801,2.647652771
量重,22,22,5.1761888
重貶,73,66,4.961100285
貶角,38,37,5.118238066
得分,48,48,5.016441753
分分,47,47,5.023767042
析中,12,12,5.141815414
偏弱,229,196,4.233141619
弱國,15,15,5.170588853
市分,45,45,5.03836785
股恐,81,74,4.894833755
提款,73,53,5.233883516
加哥,19,17,5.290656107
人指,118,102,4.741699214
遜於,26,20,5.436470496
於預,176,148,4.485037644
點歐,17,17,5.178505566
歐元,94,72,5.039002301
元區,38,31,5.316468716
優於,361,284,3.909213032
期但,36,35,5.133345037
但受,34,32,5.182016732
受中,28,25,5.271768973
拖累,954,708,2.794232255
泛歐,76,57,5.174824133
數不,50,49,5.025442362
狂瀉,44,38,5.213940091
提前,99,84,4.876600683
盤未,39,36,5.171451017
來的,363,286,3.901000167
的變,66,65,4.903942491
輸出,21,21,5.178460885
原油,248,145,4.721048668
油供,12,11,5.220384682
供給,37,34,5.189571443
金是,15,12,5.381473886
是否,442,337,3.734922628
否進,11,11,5.125505592
步回,41,40,5.095245575
