gram,TF,DF,TF_IDF
表態,138,123,4.509011524
展現,50,47,5.003494944
現止,41,38,5.084915666
的整,47,47,4.953677922
態勢,122,115,4.522299547
等國,26,26,5.097955592
道瓊,920,630,2.880131012
餘點,34,33,5.081785459
盤強,31,31,5.06889871
強拉,15,15,5.113509985
幅收,411,311,3.733788673
收斂,590,431,3.361616794
早盤,1221,769,2.615600199
股日,200,182,4.178707697
日新,42,39,5.075690253
第天,30,30,5.075200555
點後,133,118,4.542296875
後今,131,122,4.487597293
略微,17,16,5.178726249
回神,71,63,4.923013435
後走,24,22,5.197259464
盤點,66,60,4.927999147
股電,120,111,4.559123086
光開,71,70,4.792547008
中跌,284,227,4.040125131
逾盤,13,13,5.098848254
中最,293,264,3.828626293
低元,57,40,5.302003796
電在,135,133,4.389040039
到下,16,16,5.117594894
跌之,51,47,5.019438402
之間,170,154,4.323731754
狹幅,137,116,4.584296256
面板,402,278,3.899435758
友達,732,583,2.938121253
群創,610,515,3.081803998
創大,20,19,5.170869407
元和,18,18,5.120999547
元平,19,18,5.174317574
盤價,300,258,3.874666214
游走,37,35,5.0898761
的華,52,47,5.035072259
華映,75,46,5.356795486
最高,553,466,3.209631666
高元,65,51,5.114948667
元成,45,44,4.994669015
溫和,38,37,5.050570349
放大,226,195,4.145398734
大到,40,36,5.125144445
股和,68,63,4.890640457
和金,20,20,5.119610754
車股,23,23,5.111306896
到年,55,53,4.937244241
年底,239,183,4.268606598
接單,41,37,5.115176595
暢旺,19,18,5.174317574
全年,207,154,4.438196247
目標,372,290,3.797462881
政府,445,265,4.023066531
推動,111,85,4.861956851
車市,23,20,5.254658675
市可,22,22,5.114747058
更好,18,17,5.176983493
中上,21,21,5.117549079
逾其,35,35,5.042045963
膠等,46,44,5.012638063
股漲,403,303,3.765772533
漲幅,1294,695,2.812425446
幅亦,14,14,5.107405516
亦有,24,21,5.245347791
到的,33,33,5.055759079
的漲,117,108,4.579352037
統一,480,365,3.547459324
一期,19,17,5.230884405
期貨,1276,632,2.977703588
示外,129,122,4.47797854
資現,98,93,4.658740068
現貨,771,474,3.30466868
貨賣,54,51,4.968533349
多單,1450,630,3.023694899
單減,391,184,4.530214512
減少,515,331,3.734535914
不到,156,138,4.425901412
到萬,90,80,4.794326
萬口,309,234,4.03695881
數月,39,37,5.072655742
線失,72,65,4.894719101
日均,401,257,4.021174762
線呈,63,56,4.976564933
呈空,16,15,5.179373564
空頭,161,133,4.4962896
排列,103,91,4.720844622
勢可,26,26,5.097955592
能轉,16,16,5.117594894
轉為,403,285,3.861665602
勢整,73,68,4.848872418
市昨,15,15,5.113509985
昨夜,25,20,5.335227911
挫亞,25,25,5.102843513
人行,31,24,5.345814689
傳出,322,254,3.932719042
資億,151,146,4.328490197
億人,12,11,5.165847762
人幣,17,14,5.308074325
市台,67,62,4.899169251
度由,37,37,5.027895942
信心,461,370,3.508908159
心仍,23,22,5.156900418
股疲,44,43,5.002688949
弱不,35,35,5.042045963
不振,128,118,4.518098731
壓低,124,96,4.775253522
低整,13,13,5.098848254
午後,39,33,5.201400002
後賣,41,39,5.055440824
出籠,205,178,4.224245837
籠指,19,19,5.120809943
數無,18,18,5.120999547
點失,213,187,4.174153261
電持,34,32,5.115616046
走弱,667,497,3.17247549
雙虎,87,82,4.738909186
創同,11,11,5.071959866
步下,85,82,4.722626071
下挫,759,520,3.142794057
強勢,1125,759,2.615867934
勢反,70,67,4.836315408
砷化,35,35,5.042045963
全新,126,118,4.508153734
穩懋,217,179,4.247641249
客戶,309,237,4.017650655
需求,587,396,3.498261515
第季,834,436,3.475975883
季業,67,57,5.002368555
現不,225,196,4.135571716
不俗,32,31,5.096952211
日逆,19,17,5.230884405
勢大,86,83,4.71536706
漲半,31,27,5.218375254
半根,113,89,4.813365426
停板,237,188,4.224488017
惟今,12,12,5.087278495
了上,11,11,5.071959866
半場,42,36,5.166879923
場好,11,11,5.071959866
盤遭,21,17,5.330660011
收在,1533,834,2.531354328
盤之,266,222,4.039984785
之下,453,373,3.488804323
下僅,13,13,5.098848254
裕隆,48,41,5.129663554
隆中,18,14,5.367150068
中華,480,376,3.49998979
奮力,22,22,5.114747058
昨日,1087,549,3.17400614
挫的,46,44,5.012638063
的塑,20,19,5.170869407
日相,32,31,5.096952211
守盤,42,42,4.991261805
盤上,229,206,4.072403237
上台,258,238,3.921228299
股依,333,141,4.8494625
弱金,22,22,5.114747058
金控,248,215,4.051321806
雙雄,152,132,4.471691101
金齊,14,14,5.107405516
齊跌,75,63,4.964111804
跌成,29,28,5.118816484
勢指,101,96,4.637711143
面台,194,190,4.100538888
科與,22,21,5.162071928
科金,12,12,5.087278495
保證,124,112,4.568158871
合約,81,54,5.216535356
訂單,309,231,4.05651611
陸續,232,213,4.030413295
續到,27,25,5.173969644
走出,34,33,5.081785459
谷底,22,21,5.162071928
年獲,112,95,4.720883916
利可,39,35,5.135187666
望較,21,20,5.166755278
價強,95,88,4.709176587
勢攻,28,27,5.125786812
攻頂,56,52,4.974077417
電池,130,78,5.08773733
太極,17,16,5.178726249
營收,1709,677,2.943290833
衝至,17,17,5.120000896
至億,424,341,3.60268875
元月,161,101,4.879602353
月增,79,62,5.023209411
並創,35,34,5.07407356
創單,23,23,5.111306896
單月,89,75,4.869118698
月新,188,155,4.373029538
新高,1299,731,2.723348974
高加,48,48,4.946112802
上與,15,15,5.113509985
與富,18,18,5.120999547
展開,167,142,4.426926366
合作,133,90,4.909785213
人氣,172,148,4.38637235
火熱,21,20,5.166755278
衝高,156,137,4.435986958
高並,32,31,5.096952211
並帶,26,25,5.139090652
晶電,231,192,4.179792805
電大,488,422,3.321934335
三星,213,93,5.183846031
觸控,45,39,5.133665696
單加,146,112,4.672905294
上三,14,14,5.107405516
人昨,13,13,5.098848254
日聯,14,14,5.107405516
聯手,43,40,5.066507182
買超,2261,859,2.577563825
超張,1274,298,4.317550685
張今,15,15,5.113509985
強漲,50,46,5.028703395
漲昨,16,15,5.179373564
藏股,86,55,5.239807133
實施,99,78,4.894438749
買回,32,20,5.573761661
張數,755,285,4.153694114
數的,77,69,4.869804999
護盤,157,109,4.757176029
點小,22,21,5.162071928
日遭,21,17,5.330660011
多頭,657,487,3.200732243
棄守,12,12,5.087278495
本月,69,59,4.982462136
月起,28,26,5.16589675
將逐,40,40,5.006080709
改善,84,72,4.879507524
日強,51,48,4.994682061
強彈,151,124,4.553978753
元可,39,39,5.013416536
寶座,19,18,5.174317574
跌外,36,35,5.066293228
日受,145,138,4.381884475
資法,57,49,5.059111766
人逢,22,22,5.114747058
逢高,110,99,4.654292334
高調,33,31,5.124142389
調節,291,232,4.019720884
且今,18,17,5.176983493
年首,52,49,4.985917428
首季,153,125,4.551055672
復甦,67,52,5.11504843
未如,19,18,5.174317574
預期,1572,983,2.238378652
理想,35,32,5.141056171
使大,32,30,5.132626647
大盤,1451,844,2.495372797
盤開,248,218,4.030893882
電與,157,136,4.45001041
與股,44,41,5.057367708
等人,21,20,5.166755278
氣指,33,30,5.160007133
勢下,60,59,4.875931397
下加,43,43,4.983793982
場失,30,30,5.075200555
點分,116,109,4.561521848
股新,58,52,5.001660963
動全,23,23,5.111306896
全球,953,623,2.910560403
盪台,73,71,4.795186729
日帶,21,19,5.218485952
回測,515,383,3.499315794
場持,30,27,5.188547407
持股,349,249,4.002514091
股信,44,40,5.085715738
脆弱,19,16,5.290881569
弱使,20,20,5.119610754
點或,662,277,4.139791013
作多,67,59,4.960041992
意願,152,129,4.50345933
不減,11,11,5.071959866
國家,214,155,4.448166055
人仍,37,37,5.027895942
承接,87,82,4.738909186
市不,58,58,4.870606358
不必,49,48,4.96263189
過分,48,47,4.970628408
悲觀,180,152,4.375437013
處於,140,124,4.506921713
於低,27,26,5.1325554
長在,19,19,5.120809943
在選,48,43,5.074203154
選股,205,182,4.192282823
股主,84,82,4.714340265
主軸,33,32,5.089416402
長線,65,59,4.936942346
安全,79,62,5.023209411
的選,15,13,5.248749502
包括,1155,787,2.559331622
不受,41,40,5.026712261
威脅,47,43,5.056899465
利基,62,56,4.964211505
基型,35,33,5.107057344
型電,80,68,4.916215758
族群,2281,1071,2.162335593
越南,24,22,5.197259464
及中,89,86,4.69381525
國十,15,14,5.178712693
計畫,186,137,4.542107998
晚報,78,78,4.725268255
報台,64,56,4.988723811
台指,1852,634,3.089183493
期跌,42,40,5.046846618
破前,88,64,5.063836991
前低,63,53,5.043503205
日出,162,157,4.268820865
本來,17,17,5.120000896
靠著,20,18,5.224900112
著美,53,52,4.930797655
跌反,109,88,4.803594841
彈帶,33,33,5.055759079
動台,135,129,4.430554308
高的,193,174,4.223262242
盤今,45,44,4.994669015
為昨,11,11,5.071959866
昨天,254,172,4.393675379
漲點,974,633,2.889900944
天早,71,68,4.828441862
盤一,216,193,4.136036534
中一,372,312,3.684074591
度來,57,56,4.899293217
來到,997,567,3.088465311
到中,53,50,4.97720117
傳聞,34,32,5.115616046
聞國,11,11,5.071959866
進場,281,235,3.982853953
場拉,26,26,5.097955592
拉抬,202,178,4.216079258
收盤,1185,790,2.559616027
盤跌,314,264,3.861825215
步放,17,15,5.241242886
大至,155,143,4.37271745
也拉,14,14,5.107405516
起來,32,31,5.096952211
的就,19,18,5.174317574
光月,36,31,5.201026604
衰退,136,106,4.702330987
眼鏡,24,14,5.664482185
資目,14,14,5.107405516
都不,47,40,5.140825955
一起,23,20,5.254658675
臉綠,26,26,5.097955592
臻鼎,159,152,4.303022696
光和,45,43,5.021159274
可成,595,508,3.095434669
成台,77,71,4.83398579
台郡,147,141,4.360547853
等股,236,134,4.718186295
機的,54,48,5.040474377
的成,97,92,4.665825828
已不,24,24,5.107314707
前二,82,45,5.456812337
年因,15,14,5.178712693
人對,86,81,4.746452418
於蘋,49,46,5.012355876
股要,37,37,5.027895942
要重,15,13,5.248749502
重新,220,191,4.161042072
價可,36,34,5.098474846
不能,70,58,5.014551722
能一,12,11,5.165847762
航空,42,36,5.166879923
空股,15,13,5.248749502
然在,21,21,5.117549079
在開,24,23,5.151309117
開放,58,46,5.148801102
的政,50,47,5.003494944
激勵,633,473,3.235337446
下今,106,99,4.629674414
天表,52,46,5.060439802
跌華,53,52,4.930797655
華航,163,141,4.422322199
長榮,257,197,4.199281885
全場,71,63,4.923013435
守在,99,95,4.637925495
二個,22,20,5.211706223
股是,91,81,4.786149799
及觀,16,16,5.117594894
光指,20,17,5.282019923
標股,193,162,4.325226995
和泰,22,20,5.211706223
美食,41,35,5.178232684
只能,44,37,5.175218465
算是,27,24,5.217074725
是多,35,34,5.07407356
頭的,58,53,4.978800434
缺乏,98,88,4.730530321
數還,21,21,5.117549079
是跌,36,34,5.098474846
跌多,199,183,4.168101692
多漲,72,70,4.802756759
漲少,71,69,4.810364377
所謂,14,13,5.176477967
在今,149,137,4.408288016
特別,106,102,4.590451393
值得,184,157,4.342376459
記錄,28,24,5.250965118
下來,144,129,4.470225088
神盾,58,52,5.001660963
電兆,23,22,5.156900418
智邦,178,165,4.2530686
雙鴻,65,58,4.957825466
奇鋐,30,28,5.149423092
超眾,72,59,5.014902349
昱晶,63,62,4.852823828
散熱,55,47,5.080230917
模組,101,81,4.859388644
漲勢,224,196,4.133185133
整齊,11,11,5.071959866
之外,119,108,4.590338681
外其,63,57,4.955046882
屬於,59,53,4.992176105
戰加,13,12,5.172333377
數如,164,85,5.132602414
先前,212,186,4.179336097
前預,29,27,5.157708256
低隨,17,17,5.120000896
後拉,56,52,4.974077417
有一,91,86,4.709174975
一點,34,33,5.081785459
破的,15,15,5.113509985
的味,12,12,5.087278495
味道,25,23,5.189678131
確認,15,15,5.113509985
必須,116,102,4.649858914
須要,21,21,5.117549079
要有,32,32,5.062410491
條件,73,57,5.068300465
成立,42,35,5.198973952
是明,13,13,5.098848254
明天,66,54,5.057014402
天指,29,29,5.081289621
收上,37,37,5.027895942
架構,135,126,4.462543706
恐將,140,122,4.529139211
熱門,145,116,4.620318319
門股,106,92,4.726022441
上證,91,82,4.77038156
滬深,356,299,3.730017447
達台,81,79,4.735956687
電強,45,45,4.968774092
勢股,365,226,4.174447608
股雙,27,27,5.092704336
類比,18,13,5.4397353
比科,15,13,5.248749502
股技,47,43,5.056899465
技嘉,130,114,4.574527551
茂林,11,11,5.071959866
合計,542,422,3.362984974
計億,92,92,4.629921207
地震,37,20,5.714046836
原因,107,98,4.649271823
北韓,179,78,5.314695844
宣稱,11,11,5.071959866
成功,115,99,4.683835325
進行,327,258,3.916371745
氫彈,20,11,5.717043994
試爆,18,12,5.518133322
貨幣,212,162,4.378909362
中間,94,34,5.929821518
間價,70,14,6.770830622
價再,68,61,4.93032593
離岸,74,54,5.146132304
價差,672,237,4.406078971
創歷,157,139,4.419726411
歷史,425,333,3.641114081
高月,20,20,5.119610754
月財,16,14,5.245416103
新中,41,40,5.026712261
服務,331,267,3.869839971
務業,18,14,5.367150068
至個,37,22,5.60774207
新低,649,400,3.522099899
萎縮,183,146,4.442148463
利多,501,398,3.426302319
多加,54,49,5.01600622
加持,115,105,4.605621933
漲大,37,34,5.122207518
市值,399,256,4.02484837
蒸發,63,49,5.138904142
矽品,89,55,5.266397325
內容,276,259,3.828532917
市與,111,110,4.520960589
理財,115,110,4.543785473
寶聯,113,112,4.508582662
聯合,177,169,4.216079238
提供,253,214,4.068558431
開年,17,14,5.308074325
年來,271,223,4.042824195
天跌,61,59,4.888530526
跌掉,27,25,5.173969644
點蘋,46,45,4.98664998
股遭,43,42,5.010705831
遭空,47,42,5.084206074
空襲,39,32,5.236026889
光可,68,63,4.890640457
鉅亨,121,120,4.460081684
成大,54,52,4.945490614
倒地,24,20,5.295782799
上盤,42,40,5.046846618
證實,34,32,5.115616046
加重,117,104,4.62964088
重台,55,54,4.914998278
盤國,17,17,5.120000896
國安,111,65,5.216753938
金進,42,40,5.046846618
盤終,50,47,5.003494944
場下,512,415,3.367658232
收三,19,18,5.174317574
人持,39,36,5.103487399
續賣,328,169,4.563831503
超外,52,44,5.112872668
元合,85,85,4.676912274
元開,56,45,5.146638423
年以,258,213,4.08565934
來個,14,14,5.107405516
日台,348,298,3.724803119
股已,66,61,4.907758812
已跌,72,64,4.913958614
點期,28,26,5.16589675
貨部,206,200,4.059226695
人也,51,50,4.94668018
也是,334,272,3.845755007
現偏,36,32,5.165779578
偏空,258,192,4.239449612
態度,197,166,4.302056494
資減,90,85,4.71654393
減碼,534,361,3.609915485
單口,372,167,4.653256064
口淨,292,144,4.739218946
部位,672,356,3.729776498
單為,62,48,5.151153164
為口,78,53,5.210615907
商則,30,30,5.075200555
回補,236,181,4.277772437
空單,431,224,4.273067004
口投,65,65,4.818627427
續加,62,59,4.900924782
加碼,463,336,3.66415898
到口,103,55,5.379687958
計三,59,55,4.947601908
人今,31,28,5.179026022
又跌,21,21,5.117549079
口大,17,17,5.120000896
則為,38,33,5.178754079
的重,123,113,4.551037495
成盤,21,19,5.218485952
中都,12,12,5.087278495
都見,15,14,5.178712693
見到,107,98,4.649271823
到跌,38,35,5.11283002
跌停,626,370,3.636167614
也都,138,119,4.554094379
過外,35,34,5.07407356
資對,82,70,4.897693633
檔指,12,12,5.087278495
卻是,40,35,5.156979234
站在,126,113,4.566451749
在買,64,58,4.945957722
買方,42,36,5.166879923
光獲,14,13,5.176477967
資買,389,300,3.765247151
是近,43,39,5.09546318
近個,144,136,4.397743202
月以,311,233,4.046696191
來單,47,35,5.295786112
日最,107,92,4.732392807
是外,63,52,5.066660822
超第,164,50,5.873459711
第名,754,52,7.017840503
資自,242,190,4.220286878
數因,18,17,5.176983493
資是,29,28,5.118816484
是否,495,374,3.521253359
真的,23,20,5.254658675
的那,38,34,5.145307244
看空,26,25,5.139090652
股仍,247,219,4.022066755
仍有,432,369,3.486156161
有待,36,32,5.165779578
過整,27,27,5.092704336
看電,16,16,5.117594894
及金,140,133,4.411185176
仍是,171,156,4.309023676
摜壓,95,82,4.800499856
壓的,15,15,5.113509985
的標,42,38,5.105283155
標的,208,165,4.341577695
電已,12,11,5.165847762
遭外,129,95,4.815901265
海更,20,19,5.170869407
更遭,13,13,5.098848254
續天,95,66,5.081209612
天遭,11,11,5.071959866
超金,98,84,4.790963216
的賣,78,67,4.916203762
壓也,20,20,5.119610754
也不,155,148,4.325099586
不小,56,55,4.907133354
於人,13,13,5.098848254
幣的,17,17,5.120000896
的匯,35,35,5.042045963
匯價,27,23,5.262014608
仍不,128,122,4.473113094
不見,19,17,5.230884405
見止,24,22,5.197259464
止貶,11,11,5.071959866
跡象,260,236,3.937598609
象因,14,14,5.107405516
兆豐,474,372,3.511869509
金華,157,143,4.380348973
華南,202,186,4.152970376
金合,69,67,4.825692966
庫金,123,109,4.599400522
等也,442,229,4.250984721
都是,146,127,4.500176884
資持,173,149,4.380315673
超的,29,29,5.081289621
場買,111,85,4.861956851
名為,174,44,6.100329633
為長,20,19,5.170869407
數張,72,29,5.896258026
張第,704,47,7.132835976
名中,85,45,5.486036564
華電,443,350,3.580342913
電買,71,48,5.259745085
榮化,37,37,5.027895942
化買,16,14,5.245416103
張到,43,23,5.699414332
到名,52,32,5.488503259
依序,94,68,5.034820853
為友,49,46,5.012355876
達買,36,31,5.201026604
